timestamp,device_id,quality,rpm,temperature,vibration,pressure,flow_rate,power_output
2026-09-08T00:21:00.000Z,2310-FIXTURE-SURGE,good,2662.5,99.6,2.97,14.37,19.44,127.03
2026-09-08T00:22:00.000Z,2310-FIXTURE-SURGE,good,2704.4,103.2,3.33,13.97,14.24,82.68
2026-09-08T00:23:00.000Z,2310-FIXTURE-SURGE,good,2729.6,108.6,4.27,15.21,14.42,65.71
2026-09-08T00:24:00.000Z,2310-FIXTURE-SURGE,good,2922.3,120.4,6.65,20.14,26.68,111.95
2026-09-08T00:25:00.000Z,2310-FIXTURE-SURGE,good,3045.6,131.6,9.21,25.98,42.61,178.74
2026-09-08T00:26:00.000Z,2310-FIXTURE-SURGE,good,2783.8,132.8,10.27,28.92,50.51,206.27
2026-09-08T00:27:00.000Z,2310-FIXTURE-SURGE,good,2219.3,125.3,10.03,29.4,51.89,203.41
2026-09-08T00:28:00.000Z,2310-FIXTURE-SURGE,good,1744.8,119.1,10.13,31.15,58.56,232.43
2026-09-08T00:29:00.000Z,2310-FIXTURE-SURGE,good,1534.8,118.1,11.19,35.48,74.58,315.03
2026-09-08T00:30:00.000Z,2310-FIXTURE-SURGE,good,1346.5,115.1,11.8,39.09,89.57,397.59
2026-09-08T00:31:00.000Z,2310-FIXTURE-SURGE,good,935.2,102.9,10.62,38.73,93.19,426.53
2026-09-08T00:32:00.000Z,2310-FIXTURE-SURGE,good,469.1,86.1,8.33,35.82,89.71,423.69
2026-09-08T00:33:00.000Z,2310-FIXTURE-SURGE,good,330,75.3,6.76,34.33,91.17,451.3
2026-09-08T00:34:00.000Z,2310-FIXTURE-SURGE,good,586.6,73.1,6.27,34.96,99.44,518.12
2026-09-08T00:35:00.000Z,2310-FIXTURE-SURGE,good,908.4,71.1,5.42,34.23,103.2,564.29
2026-09-08T00:36:00.000Z,2310-FIXTURE-SURGE,good,1045.1,63.6,3.19,29.72,94.53,547.26
2026-09-08T00:37:00.000Z,2310-FIXTURE-SURGE,good,1169.2,56.5,0.68,23.85,80.62,502.94
2026-09-08T00:38:00.000Z,2310-FIXTURE-SURGE,good,1582.9,59.1,0.07,20.59,73.52,492.59
2026-09-08T00:39:00.000Z,2310-FIXTURE-SURGE,good,2223.1,70.8,0.07,19.94,72.98,513.24
2026-09-08T00:40:00.000Z,2310-FIXTURE-SURGE,good,2694.8,81.4,0.28,18.22,67.34,502.89
2026-09-08T00:41:00.000Z,2310-FIXTURE-SURGE,good,2791,85.6,0.07,13.76,51.31,432.83
2026-09-08T00:42:00.000Z,2310-FIXTURE-SURGE,good,2743.6,89.8,0.07,9.61,34.46,351.73
2026-09-08T00:43:00.000Z,2310-FIXTURE-SURGE,good,2843.2,101.6,0.31,9.29,27.92,316.9
2026-09-08T00:44:00.000Z,2310-FIXTURE-SURGE,good,2989.3,117.5,2.75,11.78,28.83,313.17
2026-09-08T00:45:00.000Z,2310-FIXTURE-SURGE,good,2832.8,126.8,4.55,13.15,25.19,278.23
2026-09-08T00:46:00.000Z,2310-FIXTURE-SURGE,good,2301.9,126,5.14,12.27,14.02,197.08
2026-09-08T00:47:00.000Z,2310-FIXTURE-SURGE,good,1740,123.4,5.89,12.48,6.16,127.09
2026-09-08T00:48:00.000Z,2310-FIXTURE-SURGE,good,1449.7,125.8,7.93,16.51,10.72,116.85
2026-09-08T00:49:00.000Z,2310-FIXTURE-SURGE,good,1305.8,128.7,10.35,22.33,21.82,137.47
2026-09-08T00:50:00.000Z,2310-FIXTURE-SURGE,good,998.6,122.8,11.34,25.85,27.2,127.01
2026-09-08T00:51:00.000Z,2310-FIXTURE-SURGE,good,543.7,108,10.76,26.66,25.94,82.65
2026-09-08T00:52:00.000Z,2310-FIXTURE-SURGE,good,306.5,94.5,10.21,28.32,29.44,65.71
2026-09-08T00:53:00.000Z,2310-FIXTURE-SURGE,good,499.4,88.7,10.65,32.83,44.21,111.98
2026-09-08T00:54:00.000Z,2310-FIXTURE-SURGE,good,885.2,85.2,10.98,37.46,61.69,178.75
2026-09-08T00:55:00.000Z,2310-FIXTURE-SURGE,good,1119.8,75.7,9.68,38.47,70.11,206.24
2026-09-08T00:56:00.000Z,2310-FIXTURE-SURGE,good,1232.4,62.7,7.11,36.42,70.95,203.38
2026-09-08T00:57:00.000Z,2310-FIXTURE-SURGE,good,1542,56.5,5.12,35.2,76.08,232.44
2026-09-08T00:58:00.000Z,2310-FIXTURE-SURGE,good,2138.1,61.1,4.44,36.31,89.6,315.06
2026-09-08T00:59:00.000Z,2310-FIXTURE-SURGE,good,2690.2,68.7,3.82,36.64,101.27,397.6
2026-09-08T01:00:00.000Z,2310-FIXTURE-SURGE,good,2873.6,71.3,2,33.15,100.95,426.5
2026-09-08T01:01:00.000Z,2310-FIXTURE-SURGE,good,2792.4,72,0.07,27.46,93.1,423.66
2026-09-08T01:02:00.000Z,2310-FIXTURE-SURGE,good,2786.6,80,0.07,23.73,90.04,451.31
2026-09-08T01:03:00.000Z,2310-FIXTURE-SURGE,good,2910.2,96.2,0.07,22.78,93.82,518.15
2026-09-08T01:04:00.000Z,2310-FIXTURE-SURGE,good,2847,110.6,0.4,21.23,93.4,564.29
2026-09-08T01:05:00.000Z,2310-FIXTURE-SURGE,good,2388.5,115.9,0.28,16.72,81.08,547.23
2026-09-08T01:06:00.000Z,2310-FIXTURE-SURGE,good,1772.1,116.9,0.09,11.66,64.23,502.92
2026-09-08T01:07:00.000Z,2310-FIXTURE-SURGE,good,1380.2,122.4,1.41,9.99,55.11,492.61
2026-09-08T01:08:00.000Z,2310-FIXTURE-SURGE,good,1236.5,131.3,4.06,11.59,53.52,513.27
2026-09-08T01:09:00.000Z,2310-FIXTURE-SURGE,good,1031,133.7,6.22,12.64,47.87,502.89
2026-09-08T01:10:00.000Z,2310-FIXTURE-SURGE,good,630.3,125,6.96,11.3,32.89,432.8
2026-09-08T01:11:00.000Z,2310-FIXTURE-SURGE,good,320.5,112.9,7.43,10.43,18.08,351.72
2026-09-08T01:12:00.000Z,2310-FIXTURE-SURGE,good,420.2,106.4,9.01,13.34,14.47,316.93
2026-09-08T01:13:00.000Z,2310-FIXTURE-SURGE,good,828.9,103.5,11.13,18.81,19.03,313.2
2026-09-08T01:14:00.000Z,2310-FIXTURE-SURGE,good,1168.9,95.1,11.99,22.7,19.57,278.22
2026-09-08T01:15:00.000Z,2310-FIXTURE-SURGE,good,1314.9,79.6,11.08,23.75,12.87,197.04
2026-09-08T01:16:00.000Z,2310-FIXTURE-SURGE,good,1537.1,66.3,9.89,25.17,9.57,127.08
2026-09-08T01:17:00.000Z,2310-FIXTURE-SURGE,good,2052.9,63.2,9.7,29.62,18.49,116.87
2026-09-08T01:18:00.000Z,2310-FIXTURE-SURGE,good,2649.5,66.1,9.75,35.02,33.53,137.5
2026-09-08T01:19:00.000Z,2310-FIXTURE-SURGE,good,2937.1,65.7,8.43,37.33,42.21,126.99
2026-09-08T01:20:00.000Z,2310-FIXTURE-SURGE,good,2867,61.5,5.75,36.21,43.45,82.62
2026-09-08T01:21:00.000Z,2310-FIXTURE-SURGE,good,2763.1,62.8,3.46,35.34,48.51,65.71
2026-09-08T01:22:00.000Z,2310-FIXTURE-SURGE,good,2823,74.7,2.67,36.88,63.81,112.01
2026-09-08T01:23:00.000Z,2310-FIXTURE-SURGE,good,2823.9,89.9,2.36,38.29,80.77,178.77
2026-09-08T01:24:00.000Z,2310-FIXTURE-SURGE,good,2463.3,98.8,1.06,36.02,87.62,206.22
2026-09-08T01:25:00.000Z,2310-FIXTURE-SURGE,good,1835.3,102.1,0.07,30.83,85.97,203.36
2026-09-08T01:26:00.000Z,2310-FIXTURE-SURGE,good,1339.2,108.8,0.07,26.85,87.78,232.44
2026-09-08T01:27:00.000Z,2310-FIXTURE-SURGE,good,1151.4,121.6,0.07,25.71,97.37,315.1
2026-09-08T01:28:00.000Z,2310-FIXTURE-SURGE,good,1026.5,132,0.91,24.46,104.68,397.61
2026-09-08T01:29:00.000Z,2310-FIXTURE-SURGE,good,713,131.8,1.4,20.14,99.81,426.48
2026-09-08T01:30:00.000Z,2310-FIXTURE-SURGE,good,369.2,124.3,1.48,14.46,87.48,423.64
2026-09-08T01:31:00.000Z,2310-FIXTURE-SURGE,good,363.6,119.5,2.78,11.54,80.24,451.33
2026-09-08T01:32:00.000Z,2310-FIXTURE-SURGE,good,749.9,119.3,5.46,12.18,80.38,518.18
2026-09-08T01:33:00.000Z,2310-FIXTURE-SURGE,good,1183.2,115.3,7.83,12.88,77.03,564.3
2026-09-08T01:34:00.000Z,2310-FIXTURE-SURGE,good,1401.6,101.8,8.65,11.14,62.65,547.2
2026-09-08T01:35:00.000Z,2310-FIXTURE-SURGE,good,1569.1,85.3,8.79,9.21,44.76,502.9
2026-09-08T01:36:00.000Z,2310-FIXTURE-SURGE,good,1983.4,76,9.79,10.81,35.64,492.63
2026-09-08T01:37:00.000Z,2310-FIXTURE-SURGE,good,2580.3,74.2,11.49,15.64,35.1,513.3
2026-09-08T01:38:00.000Z,2310-FIXTURE-SURGE,good,2969.5,71.1,12.15,19.66,31.49,502.88
2026-09-08T01:39:00.000Z,2310-FIXTURE-SURGE,good,2953.6,62.4,10.96,20.85,19.43,432.76
2026-09-08T01:40:00.000Z,2310-FIXTURE-SURGE,good,2777,55.9,9.2,21.92,8.27,351.71
2026-09-08T01:41:00.000Z,2310-FIXTURE-SURGE,good,2743.8,60,8.41,26.03,8.85,316.96
2026-09-08T01:42:00.000Z,2310-FIXTURE-SURGE,good,2767.6,71.8,8.22,31.91,17.9,313.22
2026-09-08T01:43:00.000Z,2310-FIXTURE-SURGE,good,2512.4,81,6.97,35.39,22.97,278.21
2026-09-08T01:44:00.000Z,2310-FIXTURE-SURGE,good,1917.8,84.4,4.33,35.23,20.63,197.01
2026-09-08T01:45:00.000Z,2310-FIXTURE-SURGE,good,1334.2,89.5,1.91,34.72,21.27,127.08
2026-09-08T01:46:00.000Z,2310-FIXTURE-SURGE,good,1066.3,102.7,1.09,36.64,33.51,116.9
2026-09-08T01:47:00.000Z,2310-FIXTURE-SURGE,good,985.9,118.4,1.14,39.07,51.05,137.52
2026-09-08T01:48:00.000Z,2310-FIXTURE-SURGE,good,776.5,126.2,0.45,38.16,61.28,126.97
2026-09-08T01:49:00.000Z,2310-FIXTURE-SURGE,good,443.7,124.8,0.07,33.76,63.04,82.59
2026-09-08T01:50:00.000Z,2310-FIXTURE-SURGE,good,340.1,123.3,0.07,29.76,67.59,65.72
2026-09-08T01:51:00.000Z,2310-FIXTURE-SURGE,good,662.7,127,0.07,28.53,81.34,112.04
2026-09-08T01:52:00.000Z,2310-FIXTURE-SURGE,good,1160.2,129.4,1.77,27.69,95.79,178.78
2026-09-08T01:53:00.000Z,2310-FIXTURE-SURGE,good,1476.4,122,2.83,23.83,99.32,206.2
2026-09-08T01:54:00.000Z,2310-FIXTURE-SURGE,good,1632.2,106.8,3.14,17.83,93.72,203.33
2026-09-08T01:55:00.000Z,2310-FIXTURE-SURGE,good,1942.3,94.7,4.31,13.85,91.19,232.45
2026-09-08T01:56:00.000Z,2310-FIXTURE-SURGE,good,2495.2,90,6.86,13.53,96.24,315.13
2026-09-08T01:57:00.000Z,2310-FIXTURE-SURGE,good,2965.1,85.6,9.29,13.85,99.06,397.62
2026-09-08T01:58:00.000Z,2310-FIXTURE-SURGE,good,3036.3,74.7,10.1,11.79,90,426.45
2026-09-08T01:59:00.000Z,2310-FIXTURE-SURGE,good,2825.7,61.7,9.86,8.88,74.02,423.62
2026-09-08T02:00:00.000Z,2310-FIXTURE-SURGE,good,2687.2,56.9,10.21,9.09,63.86,451.34
2026-09-08T02:01:00.000Z,2310-FIXTURE-SURGE,good,2688.7,62.3,11.4,13.01,61.96,518.21
2026-09-08T02:02:00.000Z,2310-FIXTURE-SURGE,good,2526.8,68.9,11.84,16.93,57.56,564.3
2026-09-08T02:03:00.000Z,2310-FIXTURE-SURGE,good,2004.5,70.2,10.42,18.16,43.17,547.17
2026-09-08T02:04:00.000Z,2310-FIXTURE-SURGE,good,1366.2,71.2,8.19,18.76,26.34,502.88
2026-09-08T02:05:00.000Z,2310-FIXTURE-SURGE,good,996.7,80.7,6.88,22.3,19.27,492.65
2026-09-08T02:06:00.000Z,2310-FIXTURE-SURGE,good,916.7,97.4,6.48,28.33,21.66,513.33
2026-09-08T02:07:00.000Z,2310-FIXTURE-SURGE,good,809,110.5,5.41,32.76,21.69,502.88
2026-09-08T02:08:00.000Z,2310-FIXTURE-SURGE,good,530.4,114.7,2.98,33.54,13.8,432.73
2026-09-08T02:09:00.000Z,2310-FIXTURE-SURGE,good,353.8,116.4,0.58,33.4,7.13,351.7
2026-09-08T02:10:00.000Z,2310-FIXTURE-SURGE,good,583.5,123.3,0.07,35.59,12.26,316.98
2026-09-08T02:11:00.000Z,2310-FIXTURE-SURGE,good,1104,132.3,0.24,38.94,25.67,313.25
2026-09-08T02:12:00.000Z,2310-FIXTURE-SURGE,good,1525.6,133.3,0.22,39.44,34.67,278.19
2026-09-08T02:13:00.000Z,2310-FIXTURE-SURGE,good,1714.7,123.8,0.07,36.05,35.64,196.98
2026-09-08T02:14:00.000Z,2310-FIXTURE-SURGE,good,1937.2,112.6,0.07,32.27,38.79,127.07
2026-09-08T02:15:00.000Z,2310-FIXTURE-SURGE,good,2410,107.4,0.49,31.06,52.59,116.93
2026-09-08T02:16:00.000Z,2310-FIXTURE-SURGE,good,2924.6,104.4,2.91,30.72,70.66,137.54
2026-09-08T02:17:00.000Z,2310-FIXTURE-SURGE,good,3099.8,94.6,4.45,27.55,80.35,126.95
2026-09-08T02:18:00.000Z,2310-FIXTURE-SURGE,good,2900.2,78.4,4.93,21.57,80.56,82.56
2026-09-08T02:19:00.000Z,2310-FIXTURE-SURGE,good,2663.5,66.3,5.88,16.76,82.6,65.72
2026-09-08T02:20:00.000Z,2310-FIXTURE-SURGE,good,2601.5,64.4,8.13,15.53,93.05,112.07
2026-09-08T02:21:00.000Z,2310-FIXTURE-SURGE,good,2503.9,66.8,10.47,15.5,103.55,178.8
2026-09-08T02:22:00.000Z,2310-FIXTURE-SURGE,good,2079.3,64.9,11.2,13.23,102.72,206.17
2026-09-08T02:23:00.000Z,2310-FIXTURE-SURGE,good,1429.2,60.4,10.57,9.48,92.58,203.3
2026-09-08T02:24:00.000Z,2310-FIXTURE-SURGE,good,955.5,63,10.24,8.27,85.57,232.46
2026-09-08T02:25:00.000Z,2310-FIXTURE-SURGE,good,831.6,75.9,10.86,11.08,86.44,315.16
2026-09-08T02:26:00.000Z,2310-FIXTURE-SURGE,good,804.7,90.4,11.06,14.68,85.61,397.62
2026-09-08T02:27:00.000Z,2310-FIXTURE-SURGE,good,613.1,97.9,9.51,15.84,73.62,426.42
2026-09-08T02:28:00.000Z,2310-FIXTURE-SURGE,good,402.4,101.2,6.94,15.9,55.6,423.59
2026-09-08T02:29:00.000Z,2310-FIXTURE-SURGE,good,526.8,109.2,5.2,18.64,44.4,451.36
2026-09-08T02:30:00.000Z,2310-FIXTURE-SURGE,good,1025,122.8,4.65,24.49,42.5,518.24
2026-09-08T02:31:00.000Z,2310-FIXTURE-SURGE,good,1540.1,132.2,3.86,29.62,39.14,564.3
2026-09-08T02:32:00.000Z,2310-FIXTURE-SURGE,good,1801.4,130.7,1.8,31.26,26.79,547.14
2026-09-08T02:33:00.000Z,2310-FIXTURE-SURGE,good,1969.1,123.5,0.07,31.45,12.88,502.87
2026-09-08T02:34:00.000Z,2310-FIXTURE-SURGE,good,2340.4,120.2,0.07,33.78,9.47,492.67
2026-09-08T02:35:00.000Z,2310-FIXTURE-SURGE,good,2855.4,120.5,0.07,37.88,16.04,513.36
2026-09-08T02:36:00.000Z,2310-FIXTURE-SURGE,good,3132.5,115.3,0.39,39.78,20.55,502.87
2026-09-08T02:37:00.000Z,2310-FIXTURE-SURGE,good,2986.8,100.6,0.07,37.59,17.2,432.7
2026-09-08T02:38:00.000Z,2310-FIXTURE-SURGE,good,2677.2,84.7,0.07,34.22,14.89,351.69
2026-09-08T02:39:00.000Z,2310-FIXTURE-SURGE,good,2522.2,76.9,1.57,33.13,23.97,317.01
2026-09-08T02:40:00.000Z,2310-FIXTURE-SURGE,good,2447.7,75.3,4.24,33.36,40.69,313.28
2026-09-08T02:41:00.000Z,2310-FIXTURE-SURGE,good,2128.6,70.7,6.16,31.08,52.19,278.18
2026-09-08T02:42:00.000Z,2310-FIXTURE-SURGE,good,1511.7,61.2,6.74,25.45,54.71,196.95
2026-09-08T02:43:00.000Z,2310-FIXTURE-SURGE,good,950.4,55.6,7.37,20.08,58.39,127.07
2026-09-08T02:44:00.000Z,2310-FIXTURE-SURGE,good,746.4,61,9.19,18.06,71.67,116.96
2026-09-08T02:45:00.000Z,2310-FIXTURE-SURGE,good,764.2,72.7,11.28,17.72,88.18,137.56
2026-09-08T02:46:00.000Z,2310-FIXTURE-SURGE,good,676.6,80.5,11.88,15.37,95.36,126.93
2026-09-08T02:47:00.000Z,2310-FIXTURE-SURGE,good,476.9,83.2,10.87,10.97,92.26,82.53
2026-09-08T02:48:00.000Z,2310-FIXTURE-SURGE,good,503,89.4,9.88,8.4,90.37,65.72
2026-09-08T02:49:00.000Z,2310-FIXTURE-SURGE,good,937.9,103.8,9.91,9.96,96.46,112.1
2026-09-08T02:50:00.000Z,2310-FIXTURE-SURGE,good,1517.2,119.1,9.87,13.05,102.42,178.81
2026-09-08T02:51:00.000Z,2310-FIXTURE-SURGE,good,1876.3,125.4,8.29,14.05,97.09,206.15
2026-09-08T02:52:00.000Z,2310-FIXTURE-SURGE,good,2032.1,123.7,5.55,13.53,82.77,203.27
2026-09-08T02:53:00.000Z,2310-FIXTURE-SURGE,good,2299.2,123.5,3.5,15.29,72.12,232.47
2026-09-08T02:54:00.000Z,2310-FIXTURE-SURGE,good,2770.4,128.2,2.88,20.63,70.07,315.19
2026-09-08T02:55:00.000Z,2310-FIXTURE-SURGE,good,3128.2,129.8,2.44,26.16,67.19,397.63
2026-09-08T02:56:00.000Z,2310-FIXTURE-SURGE,good,3069.5,121,0.89,28.53,54.14,426.39
2026-09-08T02:57:00.000Z,2310-FIXTURE-SURGE,good,2725.8,105.9,0.07,29,36.12,423.57
2026-09-08T02:58:00.000Z,2310-FIXTURE-SURGE,good,2465.4,95.1,0.07,31.34,25.98,451.37
2026-09-08T02:59:00.000Z,2310-FIXTURE-SURGE,good,2368.8,91.2,0.07,35.98,26.13,518.28
2026-09-08T03:00:00.000Z,2310-FIXTURE-SURGE,good,2143.1,85.8,0.95,39.17,25.69,564.3
2026-09-08T03:01:00.000Z,2310-FIXTURE-SURGE,good,1598.4,73.6,1.21,38.28,16.98,547.11
2026-09-08T03:02:00.000Z,2310-FIXTURE-SURGE,good,982.2,60.9,1.34,35.5,7.26,502.85
2026-09-08T03:03:00.000Z,2310-FIXTURE-SURGE,good,676.7,57.6,2.9,34.61,8.34,492.69
2026-09-08T03:04:00.000Z,2310-FIXTURE-SURGE,good,695.1,63.5,5.67,35.43,19.45,513.39
2026-09-08T03:05:00.000Z,2310-FIXTURE-SURGE,good,709.3,68.9,7.82,34.2,28.31,502.87
2026-09-08T03:06:00.000Z,2310-FIXTURE-SURGE,good,563.5,69,8.44,29.24,28.9,432.67
2026-09-08T03:07:00.000Z,2310-FIXTURE-SURGE,good,516.7,70.6,8.69,23.62,29.91,351.67
2026-09-08T03:08:00.000Z,2310-FIXTURE-SURGE,good,858.6,81.6,9.94,20.95,41.49,317.03
2026-09-08T03:09:00.000Z,2310-FIXTURE-SURGE,good,1461.1,98.4,11.67,20.36,59.77,313.3
2026-09-08T03:10:00.000Z,2310-FIXTURE-SURGE,good,1925.6,110.2,12.09,18.08,71.79,278.17
2026-09-08T03:11:00.000Z,2310-FIXTURE-SURGE,good,2114.6,113.5,10.74,13.27,73.78,196.92
2026-09-08T03:12:00.000Z,2310-FIXTURE-SURGE,good,2294,116.1,9.14,9.48,75.9,127.06
2026-09-08T03:13:00.000Z,2310-FIXTURE-SURGE,good,2685.2,124.3,8.6,9.71,86.69,116.99
2026-09-08T03:14:00.000Z,2310-FIXTURE-SURGE,good,3087.8,133.2,8.37,12.14,99.89,137.58
2026-09-08T03:15:00.000Z,2310-FIXTURE-SURGE,good,3133.1,132.8,6.87,12.91,103.12,126.92
2026-09-08T03:16:00.000Z,2310-FIXTURE-SURGE,good,2800.2,122.6,4.12,11.79,95.65,82.49
2026-09-08T03:17:00.000Z,2310-FIXTURE-SURGE,good,2441.6,112.5,1.9,12.45,89.23,65.72
2026-09-08T03:18:00.000Z,2310-FIXTURE-SURGE,good,2281.7,108.6,1.29,16.98,90.84,112.13
2026-09-08T03:19:00.000Z,2310-FIXTURE-SURGE,good,2120.3,105,1.26,22.6,92.62,178.83
2026-09-08T03:20:00.000Z,2310-FIXTURE-SURGE,good,1673.3,93.8,0.31,25.53,83.64,206.13
2026-09-08T03:21:00.000Z,2310-FIXTURE-SURGE,good,1045.2,77.3,0.07,26.22,66.39,203.25
2026-09-08T03:22:00.000Z,2310-FIXTURE-SURGE,good,635.5,66.5,0.07,28.4,53.7,232.48
2026-09-08T03:23:00.000Z,2310-FIXTURE-SURGE,good,610.1,65.6,0.07,33.32,50.61,315.23
2026-09-08T03:24:00.000Z,2310-FIXTURE-SURGE,good,705.1,67.3,1.85,37.64,47.72,397.64
2026-09-08T03:25:00.000Z,2310-FIXTURE-SURGE,good,646.3,64,2.66,38.08,35.72,426.37
2026-09-08T03:26:00.000Z,2310-FIXTURE-SURGE,good,565.2,59.5,2.97,36.02,19.74,423.55
2026-09-08T03:27:00.000Z,2310-FIXTURE-SURGE,good,801.7,63.5,4.39,35.39,12.53,451.39
2026-09-08T03:28:00.000Z,2310-FIXTURE-SURGE,good,1382.2,77.1,7.07,36.8,16.33,518.31
2026-09-08T03:29:00.000Z,2310-FIXTURE-SURGE,good,1940.3,90.6,9.32,36.72,20.06,564.3
2026-09-08T03:30:00.000Z,2310-FIXTURE-SURGE,good,2201.3,96.8,9.91,32.7,15.84,547.08
2026-09-08T03:31:00.000Z,2310-FIXTURE-SURGE,good,2325.8,100.4,9.72,27.14,10.66,502.83
2026-09-08T03:32:00.000Z,2310-FIXTURE-SURGE,good,2615.4,109.9,10.33,24.01,16.1,492.71
2026-09-08T03:33:00.000Z,2310-FIXTURE-SURGE,good,3018.7,124,11.6,23.25,31.16,513.42
2026-09-08T03:34:00.000Z,2310-FIXTURE-SURGE,good,3165.9,132.2,11.82,21.2,43.33,502.86
2026-09-08T03:35:00.000Z,2310-FIXTURE-SURGE,good,2886.8,129.5,10.21,16.23,46.41,432.63
2026-09-08T03:36:00.000Z,2310-FIXTURE-SURGE,good,2455.2,122.9,8.09,11.43,48.98,351.66
2026-09-08T03:37:00.000Z,2310-FIXTURE-SURGE,good,2202.3,121.1,7.03,10.35,61.1,317.06
2026-09-08T03:38:00.000Z,2310-FIXTURE-SURGE,good,2064.3,121.5,6.66,12.01,78.85,313.33
2026-09-08T03:39:00.000Z,2310-FIXTURE-SURGE,good,1722.7,114.9,5.35,12.5,89.3,278.16
2026-09-08T03:40:00.000Z,2310-FIXTURE-SURGE,good,1127.6,99.4,2.77,10.81,88.79,196.88
2026-09-08T03:41:00.000Z,2310-FIXTURE-SURGE,good,630.2,84.4,0.53,10.3,87.61,127.06
2026-09-08T03:42:00.000Z,2310-FIXTURE-SURGE,good,524.8,77.9,0.07,13.76,94.46,117.02
2026-09-08T03:43:00.000Z,2310-FIXTURE-SURGE,good,664.8,76.2,0.39,19.17,103.29,137.6
2026-09-08T03:44:00.000Z,2310-FIXTURE-SURGE,good,709.9,70.2,0.12,22.46,101.98,126.9
2026-09-08T03:45:00.000Z,2310-FIXTURE-SURGE,good,639.6,60,0.07,23.27,90.03,82.46
2026-09-08T03:46:00.000Z,2310-FIXTURE-SURGE,good,777.9,55.5,0.07,25.15,79.43,65.72
2026-09-08T03:47:00.000Z,2310-FIXTURE-SURGE,good,1295,62.2,0.7,30.09,77.4,112.17
2026-09-08T03:48:00.000Z,2310-FIXTURE-SURGE,good,1917.5,73.4,3.03,35.3,76.24,178.84
2026-09-08T03:49:00.000Z,2310-FIXTURE-SURGE,good,2276.3,79.7,4.31,37.01,65.21,206.1
2026-09-08T03:50:00.000Z,2310-FIXTURE-SURGE,good,2388.6,82.1,4.74,35.77,46.92,203.22
2026-09-08T03:51:00.000Z,2310-FIXTURE-SURGE,good,2574.1,89.6,5.91,35.42,34.23,232.49
2026-09-08T03:52:00.000Z,2310-FIXTURE-SURGE,good,2933.7,105.1,8.35,37.38,32.2,315.26
2026-09-08T03:53:00.000Z,2310-FIXTURE-SURGE,good,3161.8,119.6,10.54,38.47,31.34,397.65
2026-09-08T03:54:00.000Z,2310-FIXTURE-SURGE,good,2969.6,124.4,11.03,35.62,22.26,426.34
2026-09-08T03:55:00.000Z,2310-FIXTURE-SURGE,good,2503.6,122.8,10.4,30.44,9.94,423.52
2026-09-08T03:56:00.000Z,2310-FIXTURE-SURGE,good,2145.4,124,10.32,27.04,6.91,451.4
2026-09-08T03:57:00.000Z,2310-FIXTURE-SURGE,good,1985.4,129.4,11.07,26.2,15.2,518.34
