timestamp,device_id,quality,rpm,temperature,vibration,pressure,flow_rate,power_output
2026-09-08T00:33:00.000Z,2310-FIXTURE-NORMAL,good,1230.5,83.3,3.78,21.45,47.92,269.82
2026-09-08T00:34:00.000Z,2310-FIXTURE-NORMAL,good,1234.4,82.3,3.6,21.23,47.99,272.97
2026-09-08T00:35:00.000Z,2310-FIXTURE-NORMAL,good,1253.6,81.5,3.4,20.94,47.79,275.05
2026-09-08T00:36:00.000Z,2310-FIXTURE-NORMAL,good,1285.9,81.1,3.22,20.59,47.33,275.96
2026-09-08T00:37:00.000Z,2310-FIXTURE-NORMAL,good,1327.9,81,3.06,20.2,46.64,275.66
2026-09-08T00:38:00.000Z,2310-FIXTURE-NORMAL,good,1375,81.3,2.93,19.8,45.75,274.15
2026-09-08T00:39:00.000Z,2310-FIXTURE-NORMAL,good,1422.1,81.9,2.84,19.41,44.71,271.52
2026-09-08T00:40:00.000Z,2310-FIXTURE-NORMAL,good,1464.1,82.7,2.8,19.06,43.58,267.88
2026-09-08T00:41:00.000Z,2310-FIXTURE-NORMAL,good,1496.4,83.8,2.81,18.77,42.42,263.4
2026-09-08T00:42:00.000Z,2310-FIXTURE-NORMAL,good,1515.6,85,2.88,18.55,41.29,258.3
2026-09-08T00:43:00.000Z,2310-FIXTURE-NORMAL,good,1519.5,86.2,2.99,18.43,40.25,252.81
2026-09-08T00:44:00.000Z,2310-FIXTURE-NORMAL,good,1507.8,87.3,3.14,18.4,39.36,247.19
2026-09-08T00:45:00.000Z,2310-FIXTURE-NORMAL,good,1481.7,88.1,3.31,18.48,38.67,241.7
2026-09-08T00:46:00.000Z,2310-FIXTURE-NORMAL,good,1444,88.7,3.5,18.65,38.21,236.6
2026-09-08T00:47:00.000Z,2310-FIXTURE-NORMAL,good,1398.9,89,3.69,18.9,38.01,232.12
2026-09-08T00:48:00.000Z,2310-FIXTURE-NORMAL,good,1351.1,88.9,3.86,19.23,38.08,228.48
2026-09-08T00:49:00.000Z,2310-FIXTURE-NORMAL,good,1306,88.5,4.01,19.6,38.41,225.85
2026-09-08T00:50:00.000Z,2310-FIXTURE-NORMAL,good,1268.3,87.7,4.12,20,38.99,224.34
2026-09-08T00:51:00.000Z,2310-FIXTURE-NORMAL,good,1242.2,86.7,4.19,20.4,39.79,224.04
2026-09-08T00:52:00.000Z,2310-FIXTURE-NORMAL,good,1230.5,85.6,4.2,20.77,40.76,224.95
2026-09-08T00:53:00.000Z,2310-FIXTURE-NORMAL,good,1234.4,84.4,4.16,21.1,41.85,227.03
2026-09-08T00:54:00.000Z,2310-FIXTURE-NORMAL,good,1253.6,83.3,4.07,21.35,43,230.18
2026-09-08T00:55:00.000Z,2310-FIXTURE-NORMAL,good,1285.9,82.3,3.94,21.52,44.15,234.27
2026-09-08T00:56:00.000Z,2310-FIXTURE-NORMAL,good,1327.9,81.5,3.78,21.6,45.24,239.08
2026-09-08T00:57:00.000Z,2310-FIXTURE-NORMAL,good,1375,81.1,3.6,21.57,46.21,244.41
2026-09-08T00:58:00.000Z,2310-FIXTURE-NORMAL,good,1422.1,81,3.4,21.45,47.01,250
2026-09-08T00:59:00.000Z,2310-FIXTURE-NORMAL,good,1464.1,81.3,3.22,21.23,47.59,255.59
2026-09-08T01:00:00.000Z,2310-FIXTURE-NORMAL,good,1496.4,81.9,3.06,20.94,47.92,260.92
2026-09-08T01:01:00.000Z,2310-FIXTURE-NORMAL,good,1515.6,82.7,2.93,20.59,47.99,265.73
2026-09-08T01:02:00.000Z,2310-FIXTURE-NORMAL,good,1519.5,83.8,2.84,20.2,47.79,269.82
2026-09-08T01:03:00.000Z,2310-FIXTURE-NORMAL,good,1507.8,85,2.8,19.8,47.33,272.97
2026-09-08T01:04:00.000Z,2310-FIXTURE-NORMAL,good,1481.7,86.2,2.81,19.41,46.64,275.05
2026-09-08T01:05:00.000Z,2310-FIXTURE-NORMAL,good,1444,87.3,2.88,19.06,45.75,275.96
2026-09-08T01:06:00.000Z,2310-FIXTURE-NORMAL,good,1398.9,88.1,2.99,18.77,44.71,275.66
2026-09-08T01:07:00.000Z,2310-FIXTURE-NORMAL,good,1351.1,88.7,3.14,18.55,43.58,274.15
2026-09-08T01:08:00.000Z,2310-FIXTURE-NORMAL,good,1306,89,3.31,18.43,42.42,271.52
2026-09-08T01:09:00.000Z,2310-FIXTURE-NORMAL,good,1268.3,88.9,3.5,18.4,41.29,267.88
2026-09-08T01:10:00.000Z,2310-FIXTURE-NORMAL,good,1242.2,88.5,3.69,18.48,40.25,263.4
2026-09-08T01:11:00.000Z,2310-FIXTURE-NORMAL,good,1230.5,87.7,3.86,18.65,39.36,258.3
2026-09-08T01:12:00.000Z,2310-FIXTURE-NORMAL,good,1234.4,86.7,4.01,18.9,38.67,252.81
2026-09-08T01:13:00.000Z,2310-FIXTURE-NORMAL,good,1253.6,85.6,4.12,19.23,38.21,247.19
2026-09-08T01:14:00.000Z,2310-FIXTURE-NORMAL,good,1285.9,84.4,4.19,19.6,38.01,241.7
2026-09-08T01:15:00.000Z,2310-FIXTURE-NORMAL,good,1327.9,83.3,4.2,20,38.08,236.6
2026-09-08T01:16:00.000Z,2310-FIXTURE-NORMAL,good,1375,82.3,4.16,20.4,38.41,232.12
2026-09-08T01:17:00.000Z,2310-FIXTURE-NORMAL,good,1422.1,81.5,4.07,20.77,38.99,228.48
2026-09-08T01:18:00.000Z,2310-FIXTURE-NORMAL,good,1464.1,81.1,3.94,21.1,39.79,225.85
2026-09-08T01:19:00.000Z,2310-FIXTURE-NORMAL,good,1496.4,81,3.78,21.35,40.76,224.34
2026-09-08T01:20:00.000Z,2310-FIXTURE-NORMAL,good,1515.6,81.3,3.6,21.52,41.85,224.04
2026-09-08T01:21:00.000Z,2310-FIXTURE-NORMAL,good,1519.5,81.9,3.4,21.6,43,224.95
2026-09-08T01:22:00.000Z,2310-FIXTURE-NORMAL,good,1507.8,82.7,3.22,21.57,44.15,227.03
2026-09-08T01:23:00.000Z,2310-FIXTURE-NORMAL,good,1481.7,83.8,3.06,21.45,45.24,230.18
2026-09-08T01:24:00.000Z,2310-FIXTURE-NORMAL,good,1444,85,2.93,21.23,46.21,234.27
2026-09-08T01:25:00.000Z,2310-FIXTURE-NORMAL,good,1398.9,86.2,2.84,20.94,47.01,239.08
2026-09-08T01:26:00.000Z,2310-FIXTURE-NORMAL,good,1351.1,87.3,2.8,20.59,47.59,244.41
2026-09-08T01:27:00.000Z,2310-FIXTURE-NORMAL,good,1306,88.1,2.81,20.2,47.92,250
2026-09-08T01:28:00.000Z,2310-FIXTURE-NORMAL,good,1268.3,88.7,2.88,19.8,47.99,255.59
2026-09-08T01:29:00.000Z,2310-FIXTURE-NORMAL,good,1242.2,89,2.99,19.41,47.79,260.92
2026-09-08T01:30:00.000Z,2310-FIXTURE-NORMAL,good,1230.5,88.9,3.14,19.06,47.33,265.73
2026-09-08T01:31:00.000Z,2310-FIXTURE-NORMAL,good,1234.4,88.5,3.31,18.77,46.64,269.82
2026-09-08T01:32:00.000Z,2310-FIXTURE-NORMAL,good,1253.6,87.7,3.5,18.55,45.75,272.97
2026-09-08T01:33:00.000Z,2310-FIXTURE-NORMAL,good,1285.9,86.7,3.69,18.43,44.71,275.05
2026-09-08T01:34:00.000Z,2310-FIXTURE-NORMAL,good,1327.9,85.6,3.86,18.4,43.58,275.96
2026-09-08T01:35:00.000Z,2310-FIXTURE-NORMAL,good,1375,84.4,4.01,18.48,42.42,275.66
2026-09-08T01:36:00.000Z,2310-FIXTURE-NORMAL,good,1422.1,83.3,4.12,18.65,41.29,274.15
2026-09-08T01:37:00.000Z,2310-FIXTURE-NORMAL,good,1464.1,82.3,4.19,18.9,40.25,271.52
2026-09-08T01:38:00.000Z,2310-FIXTURE-NORMAL,good,1496.4,81.5,4.2,19.23,39.36,267.88
2026-09-08T01:39:00.000Z,2310-FIXTURE-NORMAL,good,1515.6,81.1,4.16,19.6,38.67,263.4
2026-09-08T01:40:00.000Z,2310-FIXTURE-NORMAL,good,1519.5,81,4.07,20,38.21,258.3
2026-09-08T01:41:00.000Z,2310-FIXTURE-NORMAL,good,1507.8,81.3,3.94,20.4,38.01,252.81
2026-09-08T01:42:00.000Z,2310-FIXTURE-NORMAL,good,1481.7,81.9,3.78,20.77,38.08,247.19
2026-09-08T01:43:00.000Z,2310-FIXTURE-NORMAL,good,1444,82.7,3.6,21.1,38.41,241.7
2026-09-08T01:44:00.000Z,2310-FIXTURE-NORMAL,good,1398.9,83.8,3.4,21.35,38.99,236.6
2026-09-08T01:45:00.000Z,2310-FIXTURE-NORMAL,good,1351.1,85,3.22,21.52,39.79,232.12
2026-09-08T01:46:00.000Z,2310-FIXTURE-NORMAL,good,1306,86.2,3.06,21.6,40.76,228.48
2026-09-08T01:47:00.000Z,2310-FIXTURE-NORMAL,good,1268.3,87.3,2.93,21.57,41.85,225.85
2026-09-08T01:48:00.000Z,2310-FIXTURE-NORMAL,good,1242.2,88.1,2.84,21.45,43,224.34
2026-09-08T01:49:00.000Z,2310-FIXTURE-NORMAL,good,1230.5,88.7,2.8,21.23,44.15,224.04
2026-09-08T01:50:00.000Z,2310-FIXTURE-NORMAL,good,1234.4,89,2.81,20.94,45.24,224.95
2026-09-08T01:51:00.000Z,2310-FIXTURE-NORMAL,good,1253.6,88.9,2.88,20.59,46.21,227.03
2026-09-08T01:52:00.000Z,2310-FIXTURE-NORMAL,good,1285.9,88.5,2.99,20.2,47.01,230.18
2026-09-08T01:53:00.000Z,2310-FIXTURE-NORMAL,good,1327.9,87.7,3.14,19.8,47.59,234.27
2026-09-08T01:54:00.000Z,2310-FIXTURE-NORMAL,good,1375,86.7,3.31,19.41,47.92,239.08
2026-09-08T01:55:00.000Z,2310-FIXTURE-NORMAL,good,1422.1,85.6,3.5,19.06,47.99,244.41
2026-09-08T01:56:00.000Z,2310-FIXTURE-NORMAL,good,1464.1,84.4,3.69,18.77,47.79,250
2026-09-08T01:57:00.000Z,2310-FIXTURE-NORMAL,good,1496.4,83.3,3.86,18.55,47.33,255.59
2026-09-08T01:58:00.000Z,2310-FIXTURE-NORMAL,good,1515.6,82.3,4.01,18.43,46.64,260.92
2026-09-08T01:59:00.000Z,2310-FIXTURE-NORMAL,good,1519.5,81.5,4.12,18.4,45.75,265.73
2026-09-08T02:00:00.000Z,2310-FIXTURE-NORMAL,good,1507.8,81.1,4.19,18.48,44.71,269.82
2026-09-08T02:01:00.000Z,2310-FIXTURE-NORMAL,good,1481.7,81,4.2,18.65,43.58,272.97
2026-09-08T02:02:00.000Z,2310-FIXTURE-NORMAL,good,1444,81.3,4.16,18.9,42.42,275.05
2026-09-08T02:03:00.000Z,2310-FIXTURE-NORMAL,good,1398.9,81.9,4.07,19.23,41.29,275.96
2026-09-08T02:04:00.000Z,2310-FIXTURE-NORMAL,good,1351.1,82.7,3.94,19.6,40.25,275.66
2026-09-08T02:05:00.000Z,2310-FIXTURE-NORMAL,good,1306,83.8,3.78,20,39.36,274.15
2026-09-08T02:06:00.000Z,2310-FIXTURE-NORMAL,good,1268.3,85,3.6,20.4,38.67,271.52
2026-09-08T02:07:00.000Z,2310-FIXTURE-NORMAL,good,1242.2,86.2,3.4,20.77,38.21,267.88
2026-09-08T02:08:00.000Z,2310-FIXTURE-NORMAL,good,1230.5,87.3,3.22,21.1,38.01,263.4
2026-09-08T02:09:00.000Z,2310-FIXTURE-NORMAL,good,1234.4,88.1,3.06,21.35,38.08,258.3
2026-09-08T02:10:00.000Z,2310-FIXTURE-NORMAL,good,1253.6,88.7,2.93,21.52,38.41,252.81
2026-09-08T02:11:00.000Z,2310-FIXTURE-NORMAL,good,1285.9,89,2.84,21.6,38.99,247.19
2026-09-08T02:12:00.000Z,2310-FIXTURE-NORMAL,good,1327.9,88.9,2.8,21.57,39.79,241.7
2026-09-08T02:13:00.000Z,2310-FIXTURE-NORMAL,good,1375,88.5,2.81,21.45,40.76,236.6
2026-09-08T02:14:00.000Z,2310-FIXTURE-NORMAL,good,1422.1,87.7,2.88,21.23,41.85,232.12
2026-09-08T02:15:00.000Z,2310-FIXTURE-NORMAL,good,1464.1,86.7,2.99,20.94,43,228.48
2026-09-08T02:16:00.000Z,2310-FIXTURE-NORMAL,good,1496.4,85.6,3.14,20.59,44.15,225.85
2026-09-08T02:17:00.000Z,2310-FIXTURE-NORMAL,good,1515.6,84.4,3.31,20.2,45.24,224.34
2026-09-08T02:18:00.000Z,2310-FIXTURE-NORMAL,good,1519.5,83.3,3.5,19.8,46.21,224.04
2026-09-08T02:19:00.000Z,2310-FIXTURE-NORMAL,good,1507.8,82.3,3.69,19.41,47.01,224.95
2026-09-08T02:20:00.000Z,2310-FIXTURE-NORMAL,good,1481.7,81.5,3.86,19.06,47.59,227.03
2026-09-08T02:21:00.000Z,2310-FIXTURE-NORMAL,good,1444,81.1,4.01,18.77,47.92,230.18
2026-09-08T02:22:00.000Z,2310-FIXTURE-NORMAL,good,1398.9,81,4.12,18.55,47.99,234.27
2026-09-08T02:23:00.000Z,2310-FIXTURE-NORMAL,good,1351.1,81.3,4.19,18.43,47.79,239.08
2026-09-08T02:24:00.000Z,2310-FIXTURE-NORMAL,good,1306,81.9,4.2,18.4,47.33,244.41
2026-09-08T02:25:00.000Z,2310-FIXTURE-NORMAL,good,1268.3,82.7,4.16,18.48,46.64,250
2026-09-08T02:26:00.000Z,2310-FIXTURE-NORMAL,good,1242.2,83.8,4.07,18.65,45.75,255.59
2026-09-08T02:27:00.000Z,2310-FIXTURE-NORMAL,good,1230.5,85,3.94,18.9,44.71,260.92
2026-09-08T02:28:00.000Z,2310-FIXTURE-NORMAL,good,1234.4,86.2,3.78,19.23,43.58,265.73
2026-09-08T02:29:00.000Z,2310-FIXTURE-NORMAL,good,1253.6,87.3,3.6,19.6,42.42,269.82
2026-09-08T02:30:00.000Z,2310-FIXTURE-NORMAL,good,1285.9,88.1,3.4,20,41.29,272.97
2026-09-08T02:31:00.000Z,2310-FIXTURE-NORMAL,good,1327.9,88.7,3.22,20.4,40.25,275.05
2026-09-08T02:32:00.000Z,2310-FIXTURE-NORMAL,good,1375,89,3.06,20.77,39.36,275.96
2026-09-08T02:33:00.000Z,2310-FIXTURE-NORMAL,good,1422.1,88.9,2.93,21.1,38.67,275.66
2026-09-08T02:34:00.000Z,2310-FIXTURE-NORMAL,good,1464.1,88.5,2.84,21.35,38.21,274.15
2026-09-08T02:35:00.000Z,2310-FIXTURE-NORMAL,good,1496.4,87.7,2.8,21.52,38.01,271.52
2026-09-08T02:36:00.000Z,2310-FIXTURE-NORMAL,good,1515.6,86.7,2.81,21.6,38.08,267.88
2026-09-08T02:37:00.000Z,2310-FIXTURE-NORMAL,good,1519.5,85.6,2.88,21.57,38.41,263.4
2026-09-08T02:38:00.000Z,2310-FIXTURE-NORMAL,good,1507.8,84.4,2.99,21.45,38.99,258.3
2026-09-08T02:39:00.000Z,2310-FIXTURE-NORMAL,good,1481.7,83.3,3.14,21.23,39.79,252.81
2026-09-08T02:40:00.000Z,2310-FIXTURE-NORMAL,good,1444,82.3,3.31,20.94,40.76,247.19
2026-09-08T02:41:00.000Z,2310-FIXTURE-NORMAL,good,1398.9,81.5,3.5,20.59,41.85,241.7
2026-09-08T02:42:00.000Z,2310-FIXTURE-NORMAL,good,1351.1,81.1,3.69,20.2,43,236.6
2026-09-08T02:43:00.000Z,2310-FIXTURE-NORMAL,good,1306,81,3.86,19.8,44.15,232.12
2026-09-08T02:44:00.000Z,2310-FIXTURE-NORMAL,good,1268.3,81.3,4.01,19.41,45.24,228.48
2026-09-08T02:45:00.000Z,2310-FIXTURE-NORMAL,good,1242.2,81.9,4.12,19.06,46.21,225.85
2026-09-08T02:46:00.000Z,2310-FIXTURE-NORMAL,good,1230.5,82.7,4.19,18.77,47.01,224.34
2026-09-08T02:47:00.000Z,2310-FIXTURE-NORMAL,good,1234.4,83.8,4.2,18.55,47.59,224.04
2026-09-08T02:48:00.000Z,2310-FIXTURE-NORMAL,good,1253.6,85,4.16,18.43,47.92,224.95
2026-09-08T02:49:00.000Z,2310-FIXTURE-NORMAL,good,1285.9,86.2,4.07,18.4,47.99,227.03
2026-09-08T02:50:00.000Z,2310-FIXTURE-NORMAL,good,1327.9,87.3,3.94,18.48,47.79,230.18
2026-09-08T02:51:00.000Z,2310-FIXTURE-NORMAL,good,1375,88.1,3.78,18.65,47.33,234.27
2026-09-08T02:52:00.000Z,2310-FIXTURE-NORMAL,good,1422.1,88.7,3.6,18.9,46.64,239.08
2026-09-08T02:53:00.000Z,2310-FIXTURE-NORMAL,good,1464.1,89,3.4,19.23,45.75,244.41
2026-09-08T02:54:00.000Z,2310-FIXTURE-NORMAL,good,1496.4,88.9,3.22,19.6,44.71,250
2026-09-08T02:55:00.000Z,2310-FIXTURE-NORMAL,good,1515.6,88.5,3.06,20,43.58,255.59
2026-09-08T02:56:00.000Z,2310-FIXTURE-NORMAL,good,1519.5,87.7,2.93,20.4,42.42,260.92
2026-09-08T02:57:00.000Z,2310-FIXTURE-NORMAL,good,1507.8,86.7,2.84,20.77,41.29,265.73
2026-09-08T02:58:00.000Z,2310-FIXTURE-NORMAL,good,1481.7,85.6,2.8,21.1,40.25,269.82
2026-09-08T02:59:00.000Z,2310-FIXTURE-NORMAL,good,1444,84.4,2.81,21.35,39.36,272.97
2026-09-08T03:00:00.000Z,2310-FIXTURE-NORMAL,good,1398.9,83.3,2.88,21.52,38.67,275.05
2026-09-08T03:01:00.000Z,2310-FIXTURE-NORMAL,good,1351.1,82.3,2.99,21.6,38.21,275.96
2026-09-08T03:02:00.000Z,2310-FIXTURE-NORMAL,good,1306,81.5,3.14,21.57,38.01,275.66
2026-09-08T03:03:00.000Z,2310-FIXTURE-NORMAL,good,1268.3,81.1,3.31,21.45,38.08,274.15
2026-09-08T03:04:00.000Z,2310-FIXTURE-NORMAL,good,1242.2,81,3.5,21.23,38.41,271.52
2026-09-08T03:05:00.000Z,2310-FIXTURE-NORMAL,good,1230.5,81.3,3.69,20.94,38.99,267.88
2026-09-08T03:06:00.000Z,2310-FIXTURE-NORMAL,good,1234.4,81.9,3.86,20.59,39.79,263.4
2026-09-08T03:07:00.000Z,2310-FIXTURE-NORMAL,good,1253.6,82.7,4.01,20.2,40.76,258.3
2026-09-08T03:08:00.000Z,2310-FIXTURE-NORMAL,good,1285.9,83.8,4.12,19.8,41.85,252.81
2026-09-08T03:09:00.000Z,2310-FIXTURE-NORMAL,good,1327.9,85,4.19,19.41,43,247.19
2026-09-08T03:10:00.000Z,2310-FIXTURE-NORMAL,good,1375,86.2,4.2,19.06,44.15,241.7
2026-09-08T03:11:00.000Z,2310-FIXTURE-NORMAL,good,1422.1,87.3,4.16,18.77,45.24,236.6
2026-09-08T03:12:00.000Z,2310-FIXTURE-NORMAL,good,1464.1,88.1,4.07,18.55,46.21,232.12
2026-09-08T03:13:00.000Z,2310-FIXTURE-NORMAL,good,1496.4,88.7,3.94,18.43,47.01,228.48
2026-09-08T03:14:00.000Z,2310-FIXTURE-NORMAL,good,1515.6,89,3.78,18.4,47.59,225.85
2026-09-08T03:15:00.000Z,2310-FIXTURE-NORMAL,good,1519.5,88.9,3.6,18.48,47.92,224.34
2026-09-08T03:16:00.000Z,2310-FIXTURE-NORMAL,good,1507.8,88.5,3.4,18.65,47.99,224.04
2026-09-08T03:17:00.000Z,2310-FIXTURE-NORMAL,good,1481.7,87.7,3.22,18.9,47.79,224.95
2026-09-08T03:18:00.000Z,2310-FIXTURE-NORMAL,good,1444,86.7,3.06,19.23,47.33,227.03
2026-09-08T03:19:00.000Z,2310-FIXTURE-NORMAL,good,1398.9,85.6,2.93,19.6,46.64,230.18
2026-09-08T03:20:00.000Z,2310-FIXTURE-NORMAL,good,1351.1,84.4,2.84,20,45.75,234.27
2026-09-08T03:21:00.000Z,2310-FIXTURE-NORMAL,good,1306,83.3,2.8,20.4,44.71,239.08
2026-09-08T03:22:00.000Z,2310-FIXTURE-NORMAL,good,1268.3,82.3,2.81,20.77,43.58,244.41
2026-09-08T03:23:00.000Z,2310-FIXTURE-NORMAL,good,1242.2,81.5,2.88,21.1,42.42,250
2026-09-08T03:24:00.000Z,2310-FIXTURE-NORMAL,good,1230.5,81.1,2.99,21.35,41.29,255.59
2026-09-08T03:25:00.000Z,2310-FIXTURE-NORMAL,good,1234.4,81,3.14,21.52,40.25,260.92
2026-09-08T03:26:00.000Z,2310-FIXTURE-NORMAL,good,1253.6,81.3,3.31,21.6,39.36,265.73
2026-09-08T03:27:00.000Z,2310-FIXTURE-NORMAL,good,1285.9,81.9,3.5,21.57,38.67,269.82
2026-09-08T03:28:00.000Z,2310-FIXTURE-NORMAL,good,1327.9,82.7,3.69,21.45,38.21,272.97
2026-09-08T03:29:00.000Z,2310-FIXTURE-NORMAL,good,1375,83.8,3.86,21.23,38.01,275.05
2026-09-08T03:30:00.000Z,2310-FIXTURE-NORMAL,good,1422.1,85,4.01,20.94,38.08,275.96
2026-09-08T03:31:00.000Z,2310-FIXTURE-NORMAL,good,1464.1,86.2,4.12,20.59,38.41,275.66
2026-09-08T03:32:00.000Z,2310-FIXTURE-NORMAL,good,1496.4,87.3,4.19,20.2,38.99,274.15
2026-09-08T03:33:00.000Z,2310-FIXTURE-NORMAL,good,1515.6,88.1,4.2,19.8,39.79,271.52
2026-09-08T03:34:00.000Z,2310-FIXTURE-NORMAL,good,1519.5,88.7,4.16,19.41,40.76,267.88
2026-09-08T03:35:00.000Z,2310-FIXTURE-NORMAL,good,1507.8,89,4.07,19.06,41.85,263.4
2026-09-08T03:36:00.000Z,2310-FIXTURE-NORMAL,good,1481.7,88.9,3.94,18.77,43,258.3
2026-09-08T03:37:00.000Z,2310-FIXTURE-NORMAL,good,1444,88.5,3.78,18.55,44.15,252.81
2026-09-08T03:38:00.000Z,2310-FIXTURE-NORMAL,good,1398.9,87.7,3.6,18.43,45.24,247.19
2026-09-08T03:39:00.000Z,2310-FIXTURE-NORMAL,good,1351.1,86.7,3.4,18.4,46.21,241.7
2026-09-08T03:40:00.000Z,2310-FIXTURE-NORMAL,good,1306,85.6,3.22,18.48,47.01,236.6
2026-09-08T03:41:00.000Z,2310-FIXTURE-NORMAL,good,1268.3,84.4,3.06,18.65,47.59,232.12
2026-09-08T03:42:00.000Z,2310-FIXTURE-NORMAL,good,1242.2,83.3,2.93,18.9,47.92,228.48
2026-09-08T03:43:00.000Z,2310-FIXTURE-NORMAL,good,1230.5,82.3,2.84,19.23,47.99,225.85
2026-09-08T03:44:00.000Z,2310-FIXTURE-NORMAL,good,1234.4,81.5,2.8,19.6,47.79,224.34
2026-09-08T03:45:00.000Z,2310-FIXTURE-NORMAL,good,1253.6,81.1,2.81,20,47.33,224.04
2026-09-08T03:46:00.000Z,2310-FIXTURE-NORMAL,good,1285.9,81,2.88,20.4,46.64,224.95
2026-09-08T03:47:00.000Z,2310-FIXTURE-NORMAL,good,1327.9,81.3,2.99,20.77,45.75,227.03
2026-09-08T03:48:00.000Z,2310-FIXTURE-NORMAL,good,1375,81.9,3.14,21.1,44.71,230.18
2026-09-08T03:49:00.000Z,2310-FIXTURE-NORMAL,good,1422.1,82.7,3.31,21.35,43.58,234.27
2026-09-08T03:50:00.000Z,2310-FIXTURE-NORMAL,good,1464.1,83.8,3.5,21.52,42.42,239.08
2026-09-08T03:51:00.000Z,2310-FIXTURE-NORMAL,good,1496.4,85,3.69,21.6,41.29,244.41
2026-09-08T03:52:00.000Z,2310-FIXTURE-NORMAL,good,1515.6,86.2,3.86,21.57,40.25,250
2026-09-08T03:53:00.000Z,2310-FIXTURE-NORMAL,good,1519.5,87.3,4.01,21.45,39.36,255.59
2026-09-08T03:54:00.000Z,2310-FIXTURE-NORMAL,good,1507.8,88.1,4.12,21.23,38.67,260.92
