timestamp,device_id,quality,rpm,temperature,vibration,pressure,flow_rate,power_output
2026-09-08T01:29:00.000Z,2326-FIXTURE-NORMAL,good,148.2,59,1.92,1.7,32.3,22.84
2026-09-08T01:30:00.000Z,2326-FIXTURE-NORMAL,good,148,58.9,2.02,1.67,32.08,23.21
2026-09-08T01:31:00.000Z,2326-FIXTURE-NORMAL,good,148.1,58.5,2.13,1.65,31.75,23.52
2026-09-08T01:32:00.000Z,2326-FIXTURE-NORMAL,good,148.3,57.7,2.25,1.63,31.32,23.77
2026-09-08T01:33:00.000Z,2326-FIXTURE-NORMAL,good,148.8,56.7,2.37,1.62,30.82,23.93
2026-09-08T01:34:00.000Z,2326-FIXTURE-NORMAL,good,149.4,55.6,2.48,1.62,30.28,24
2026-09-08T01:35:00.000Z,2326-FIXTURE-NORMAL,good,150,54.4,2.58,1.63,29.72,23.97
2026-09-08T01:36:00.000Z,2326-FIXTURE-NORMAL,good,150.6,53.3,2.65,1.64,29.18,23.86
2026-09-08T01:37:00.000Z,2326-FIXTURE-NORMAL,good,151.2,52.3,2.69,1.66,28.68,23.66
2026-09-08T01:38:00.000Z,2326-FIXTURE-NORMAL,good,151.7,51.5,2.7,1.69,28.25,23.38
2026-09-08T01:39:00.000Z,2326-FIXTURE-NORMAL,good,151.9,51.1,2.67,1.72,27.92,23.03
2026-09-08T01:40:00.000Z,2326-FIXTURE-NORMAL,good,152,51,2.62,1.75,27.7,22.64
2026-09-08T01:41:00.000Z,2326-FIXTURE-NORMAL,good,151.8,51.3,2.53,1.78,27.6,22.22
2026-09-08T01:42:00.000Z,2326-FIXTURE-NORMAL,good,151.5,51.9,2.43,1.81,27.64,21.78
2026-09-08T01:43:00.000Z,2326-FIXTURE-NORMAL,good,151,52.7,2.31,1.84,27.8,21.36
2026-09-08T01:44:00.000Z,2326-FIXTURE-NORMAL,good,150.3,53.8,2.19,1.86,28.07,20.97
2026-09-08T01:45:00.000Z,2326-FIXTURE-NORMAL,good,149.7,55,2.07,1.87,28.46,20.62
2026-09-08T01:46:00.000Z,2326-FIXTURE-NORMAL,good,149,56.2,1.97,1.88,28.92,20.34
2026-09-08T01:47:00.000Z,2326-FIXTURE-NORMAL,good,148.5,57.3,1.88,1.88,29.45,20.14
2026-09-08T01:48:00.000Z,2326-FIXTURE-NORMAL,good,148.2,58.1,1.83,1.87,30,20.03
2026-09-08T01:49:00.000Z,2326-FIXTURE-NORMAL,good,148,58.7,1.8,1.85,30.55,20
2026-09-08T01:50:00.000Z,2326-FIXTURE-NORMAL,good,148.1,59,1.81,1.83,31.08,20.07
2026-09-08T01:51:00.000Z,2326-FIXTURE-NORMAL,good,148.3,58.9,1.85,1.8,31.54,20.23
2026-09-08T01:52:00.000Z,2326-FIXTURE-NORMAL,good,148.8,58.5,1.92,1.77,31.93,20.48
2026-09-08T01:53:00.000Z,2326-FIXTURE-NORMAL,good,149.4,57.7,2.02,1.73,32.2,20.79
2026-09-08T01:54:00.000Z,2326-FIXTURE-NORMAL,good,150,56.7,2.13,1.7,32.36,21.16
2026-09-08T01:55:00.000Z,2326-FIXTURE-NORMAL,good,150.6,55.6,2.25,1.67,32.4,21.57
2026-09-08T01:56:00.000Z,2326-FIXTURE-NORMAL,good,151.2,54.4,2.37,1.65,32.3,22
2026-09-08T01:57:00.000Z,2326-FIXTURE-NORMAL,good,151.7,53.3,2.48,1.63,32.08,22.43
2026-09-08T01:58:00.000Z,2326-FIXTURE-NORMAL,good,151.9,52.3,2.58,1.62,31.75,22.84
2026-09-08T01:59:00.000Z,2326-FIXTURE-NORMAL,good,152,51.5,2.65,1.62,31.32,23.21
2026-09-08T02:00:00.000Z,2326-FIXTURE-NORMAL,good,151.8,51.1,2.69,1.63,30.82,23.52
2026-09-08T02:01:00.000Z,2326-FIXTURE-NORMAL,good,151.5,51,2.7,1.64,30.28,23.77
2026-09-08T02:02:00.000Z,2326-FIXTURE-NORMAL,good,151,51.3,2.67,1.66,29.72,23.93
2026-09-08T02:03:00.000Z,2326-FIXTURE-NORMAL,good,150.3,51.9,2.62,1.69,29.18,24
2026-09-08T02:04:00.000Z,2326-FIXTURE-NORMAL,good,149.7,52.7,2.53,1.72,28.68,23.97
2026-09-08T02:05:00.000Z,2326-FIXTURE-NORMAL,good,149,53.8,2.43,1.75,28.25,23.86
2026-09-08T02:06:00.000Z,2326-FIXTURE-NORMAL,good,148.5,55,2.31,1.78,27.92,23.66
2026-09-08T02:07:00.000Z,2326-FIXTURE-NORMAL,good,148.2,56.2,2.19,1.81,27.7,23.38
2026-09-08T02:08:00.000Z,2326-FIXTURE-NORMAL,good,148,57.3,2.07,1.84,27.6,23.03
2026-09-08T02:09:00.000Z,2326-FIXTURE-NORMAL,good,148.1,58.1,1.97,1.86,27.64,22.64
2026-09-08T02:10:00.000Z,2326-FIXTURE-NORMAL,good,148.3,58.7,1.88,1.87,27.8,22.22
2026-09-08T02:11:00.000Z,2326-FIXTURE-NORMAL,good,148.8,59,1.83,1.88,28.07,21.78
2026-09-08T02:12:00.000Z,2326-FIXTURE-NORMAL,good,149.4,58.9,1.8,1.88,28.46,21.36
2026-09-08T02:13:00.000Z,2326-FIXTURE-NORMAL,good,150,58.5,1.81,1.87,28.92,20.97
2026-09-08T02:14:00.000Z,2326-FIXTURE-NORMAL,good,150.6,57.7,1.85,1.85,29.45,20.62
2026-09-08T02:15:00.000Z,2326-FIXTURE-NORMAL,good,151.2,56.7,1.92,1.83,30,20.34
2026-09-08T02:16:00.000Z,2326-FIXTURE-NORMAL,good,151.7,55.6,2.02,1.8,30.55,20.14
2026-09-08T02:17:00.000Z,2326-FIXTURE-NORMAL,good,151.9,54.4,2.13,1.77,31.08,20.03
2026-09-08T02:18:00.000Z,2326-FIXTURE-NORMAL,good,152,53.3,2.25,1.73,31.54,20
2026-09-08T02:19:00.000Z,2326-FIXTURE-NORMAL,good,151.8,52.3,2.37,1.7,31.93,20.07
2026-09-08T02:20:00.000Z,2326-FIXTURE-NORMAL,good,151.5,51.5,2.48,1.67,32.2,20.23
2026-09-08T02:21:00.000Z,2326-FIXTURE-NORMAL,good,151,51.1,2.58,1.65,32.36,20.48
2026-09-08T02:22:00.000Z,2326-FIXTURE-NORMAL,good,150.3,51,2.65,1.63,32.4,20.79
2026-09-08T02:23:00.000Z,2326-FIXTURE-NORMAL,good,149.7,51.3,2.69,1.62,32.3,21.16
2026-09-08T02:24:00.000Z,2326-FIXTURE-NORMAL,good,149,51.9,2.7,1.62,32.08,21.57
2026-09-08T02:25:00.000Z,2326-FIXTURE-NORMAL,good,148.5,52.7,2.67,1.63,31.75,22
2026-09-08T02:26:00.000Z,2326-FIXTURE-NORMAL,good,148.2,53.8,2.62,1.64,31.32,22.43
2026-09-08T02:27:00.000Z,2326-FIXTURE-NORMAL,good,148,55,2.53,1.66,30.82,22.84
2026-09-08T02:28:00.000Z,2326-FIXTURE-NORMAL,good,148.1,56.2,2.43,1.69,30.28,23.21
2026-09-08T02:29:00.000Z,2326-FIXTURE-NORMAL,good,148.3,57.3,2.31,1.72,29.72,23.52
2026-09-08T02:30:00.000Z,2326-FIXTURE-NORMAL,good,148.8,58.1,2.19,1.75,29.18,23.77
2026-09-08T02:31:00.000Z,2326-FIXTURE-NORMAL,good,149.4,58.7,2.07,1.78,28.68,23.93
2026-09-08T02:32:00.000Z,2326-FIXTURE-NORMAL,good,150,59,1.97,1.81,28.25,24
2026-09-08T02:33:00.000Z,2326-FIXTURE-NORMAL,good,150.6,58.9,1.88,1.84,27.92,23.97
2026-09-08T02:34:00.000Z,2326-FIXTURE-NORMAL,good,151.2,58.5,1.83,1.86,27.7,23.86
2026-09-08T02:35:00.000Z,2326-FIXTURE-NORMAL,good,151.7,57.7,1.8,1.87,27.6,23.66
2026-09-08T02:36:00.000Z,2326-FIXTURE-NORMAL,good,151.9,56.7,1.81,1.88,27.64,23.38
2026-09-08T02:37:00.000Z,2326-FIXTURE-NORMAL,good,152,55.6,1.85,1.88,27.8,23.03
2026-09-08T02:38:00.000Z,2326-FIXTURE-NORMAL,good,151.8,54.4,1.92,1.87,28.07,22.64
2026-09-08T02:39:00.000Z,2326-FIXTURE-NORMAL,good,151.5,53.3,2.02,1.85,28.46,22.22
2026-09-08T02:40:00.000Z,2326-FIXTURE-NORMAL,good,151,52.3,2.13,1.83,28.92,21.78
2026-09-08T02:41:00.000Z,2326-FIXTURE-NORMAL,good,150.3,51.5,2.25,1.8,29.45,21.36
2026-09-08T02:42:00.000Z,2326-FIXTURE-NORMAL,good,149.7,51.1,2.37,1.77,30,20.97
2026-09-08T02:43:00.000Z,2326-FIXTURE-NORMAL,good,149,51,2.48,1.73,30.55,20.62
2026-09-08T02:44:00.000Z,2326-FIXTURE-NORMAL,good,148.5,51.3,2.58,1.7,31.08,20.34
2026-09-08T02:45:00.000Z,2326-FIXTURE-NORMAL,good,148.2,51.9,2.65,1.67,31.54,20.14
2026-09-08T02:46:00.000Z,2326-FIXTURE-NORMAL,good,148,52.7,2.69,1.65,31.93,20.03
2026-09-08T02:47:00.000Z,2326-FIXTURE-NORMAL,good,148.1,53.8,2.7,1.63,32.2,20
2026-09-08T02:48:00.000Z,2326-FIXTURE-NORMAL,good,148.3,55,2.67,1.62,32.36,20.07
2026-09-08T02:49:00.000Z,2326-FIXTURE-NORMAL,good,148.8,56.2,2.62,1.62,32.4,20.23
2026-09-08T02:50:00.000Z,2326-FIXTURE-NORMAL,good,149.4,57.3,2.53,1.63,32.3,20.48
2026-09-08T02:51:00.000Z,2326-FIXTURE-NORMAL,good,150,58.1,2.43,1.64,32.08,20.79
2026-09-08T02:52:00.000Z,2326-FIXTURE-NORMAL,good,150.6,58.7,2.31,1.66,31.75,21.16
2026-09-08T02:53:00.000Z,2326-FIXTURE-NORMAL,good,151.2,59,2.19,1.69,31.32,21.57
2026-09-08T02:54:00.000Z,2326-FIXTURE-NORMAL,good,151.7,58.9,2.07,1.72,30.82,22
2026-09-08T02:55:00.000Z,2326-FIXTURE-NORMAL,good,151.9,58.5,1.97,1.75,30.28,22.43
2026-09-08T02:56:00.000Z,2326-FIXTURE-NORMAL,good,152,57.7,1.88,1.78,29.72,22.84
2026-09-08T02:57:00.000Z,2326-FIXTURE-NORMAL,good,151.8,56.7,1.83,1.81,29.18,23.21
2026-09-08T02:58:00.000Z,2326-FIXTURE-NORMAL,good,151.5,55.6,1.8,1.84,28.68,23.52
2026-09-08T02:59:00.000Z,2326-FIXTURE-NORMAL,good,151,54.4,1.81,1.86,28.25,23.77
2026-09-08T03:00:00.000Z,2326-FIXTURE-NORMAL,good,150.3,53.3,1.85,1.87,27.92,23.93
2026-09-08T03:01:00.000Z,2326-FIXTURE-NORMAL,good,149.7,52.3,1.92,1.88,27.7,24
2026-09-08T03:02:00.000Z,2326-FIXTURE-NORMAL,good,149,51.5,2.02,1.88,27.6,23.97
2026-09-08T03:03:00.000Z,2326-FIXTURE-NORMAL,good,148.5,51.1,2.13,1.87,27.64,23.86
2026-09-08T03:04:00.000Z,2326-FIXTURE-NORMAL,good,148.2,51,2.25,1.85,27.8,23.66
2026-09-08T03:05:00.000Z,2326-FIXTURE-NORMAL,good,148,51.3,2.37,1.83,28.07,23.38
2026-09-08T03:06:00.000Z,2326-FIXTURE-NORMAL,good,148.1,51.9,2.48,1.8,28.46,23.03
2026-09-08T03:07:00.000Z,2326-FIXTURE-NORMAL,good,148.3,52.7,2.58,1.77,28.92,22.64
2026-09-08T03:08:00.000Z,2326-FIXTURE-NORMAL,good,148.8,53.8,2.65,1.73,29.45,22.22
2026-09-08T03:09:00.000Z,2326-FIXTURE-NORMAL,good,149.4,55,2.69,1.7,30,21.78
2026-09-08T03:10:00.000Z,2326-FIXTURE-NORMAL,good,150,56.2,2.7,1.67,30.55,21.36
2026-09-08T03:11:00.000Z,2326-FIXTURE-NORMAL,good,150.6,57.3,2.67,1.65,31.08,20.97
2026-09-08T03:12:00.000Z,2326-FIXTURE-NORMAL,good,151.2,58.1,2.62,1.63,31.54,20.62
2026-09-08T03:13:00.000Z,2326-FIXTURE-NORMAL,good,151.7,58.7,2.53,1.62,31.93,20.34
2026-09-08T03:14:00.000Z,2326-FIXTURE-NORMAL,good,151.9,59,2.43,1.62,32.2,20.14
2026-09-08T03:15:00.000Z,2326-FIXTURE-NORMAL,good,152,58.9,2.31,1.63,32.36,20.03
2026-09-08T03:16:00.000Z,2326-FIXTURE-NORMAL,good,151.8,58.5,2.19,1.64,32.4,20
2026-09-08T03:17:00.000Z,2326-FIXTURE-NORMAL,good,151.5,57.7,2.07,1.66,32.3,20.07
2026-09-08T03:18:00.000Z,2326-FIXTURE-NORMAL,good,151,56.7,1.97,1.69,32.08,20.23
2026-09-08T03:19:00.000Z,2326-FIXTURE-NORMAL,good,150.3,55.6,1.88,1.72,31.75,20.48
2026-09-08T03:20:00.000Z,2326-FIXTURE-NORMAL,good,149.7,54.4,1.83,1.75,31.32,20.79
2026-09-08T03:21:00.000Z,2326-FIXTURE-NORMAL,good,149,53.3,1.8,1.78,30.82,21.16
2026-09-08T03:22:00.000Z,2326-FIXTURE-NORMAL,good,148.5,52.3,1.81,1.81,30.28,21.57
2026-09-08T03:23:00.000Z,2326-FIXTURE-NORMAL,good,148.2,51.5,1.85,1.84,29.72,22
2026-09-08T03:24:00.000Z,2326-FIXTURE-NORMAL,good,148,51.1,1.92,1.86,29.18,22.43
2026-09-08T03:25:00.000Z,2326-FIXTURE-NORMAL,good,148.1,51,2.02,1.87,28.68,22.84
2026-09-08T03:26:00.000Z,2326-FIXTURE-NORMAL,good,148.3,51.3,2.13,1.88,28.25,23.21
2026-09-08T03:27:00.000Z,2326-FIXTURE-NORMAL,good,148.8,51.9,2.25,1.88,27.92,23.52
2026-09-08T03:28:00.000Z,2326-FIXTURE-NORMAL,good,149.4,52.7,2.37,1.87,27.7,23.77
2026-09-08T03:29:00.000Z,2326-FIXTURE-NORMAL,good,150,53.8,2.48,1.85,27.6,23.93
2026-09-08T03:30:00.000Z,2326-FIXTURE-NORMAL,good,150.6,55,2.58,1.83,27.64,24
2026-09-08T03:31:00.000Z,2326-FIXTURE-NORMAL,good,151.2,56.2,2.65,1.8,27.8,23.97
2026-09-08T03:32:00.000Z,2326-FIXTURE-NORMAL,good,151.7,57.3,2.69,1.77,28.07,23.86
2026-09-08T03:33:00.000Z,2326-FIXTURE-NORMAL,good,151.9,58.1,2.7,1.73,28.46,23.66
2026-09-08T03:34:00.000Z,2326-FIXTURE-NORMAL,good,152,58.7,2.67,1.7,28.92,23.38
2026-09-08T03:35:00.000Z,2326-FIXTURE-NORMAL,good,151.8,59,2.62,1.67,29.45,23.03
2026-09-08T03:36:00.000Z,2326-FIXTURE-NORMAL,good,151.5,58.9,2.53,1.65,30,22.64
2026-09-08T03:37:00.000Z,2326-FIXTURE-NORMAL,good,151,58.5,2.43,1.63,30.55,22.22
2026-09-08T03:38:00.000Z,2326-FIXTURE-NORMAL,good,150.3,57.7,2.31,1.62,31.08,21.78
2026-09-08T03:39:00.000Z,2326-FIXTURE-NORMAL,good,149.7,56.7,2.19,1.62,31.54,21.36
2026-09-08T03:40:00.000Z,2326-FIXTURE-NORMAL,good,149,55.6,2.07,1.63,31.93,20.97
2026-09-08T03:41:00.000Z,2326-FIXTURE-NORMAL,good,148.5,54.4,1.97,1.64,32.2,20.62
2026-09-08T03:42:00.000Z,2326-FIXTURE-NORMAL,good,148.2,53.3,1.88,1.66,32.36,20.34
2026-09-08T03:43:00.000Z,2326-FIXTURE-NORMAL,good,148,52.3,1.83,1.69,32.4,20.14
2026-09-08T03:44:00.000Z,2326-FIXTURE-NORMAL,good,148.1,51.5,1.8,1.72,32.3,20.03
2026-09-08T03:45:00.000Z,2326-FIXTURE-NORMAL,good,148.3,51.1,1.81,1.75,32.08,20
2026-09-08T03:46:00.000Z,2326-FIXTURE-NORMAL,good,148.8,51,1.85,1.78,31.75,20.07
2026-09-08T03:47:00.000Z,2326-FIXTURE-NORMAL,good,149.4,51.3,1.92,1.81,31.32,20.23
2026-09-08T03:48:00.000Z,2326-FIXTURE-NORMAL,good,150,51.9,2.02,1.84,30.82,20.48
2026-09-08T03:49:00.000Z,2326-FIXTURE-NORMAL,good,150.6,52.7,2.13,1.86,30.28,20.79
2026-09-08T03:50:00.000Z,2326-FIXTURE-NORMAL,good,151.2,53.8,2.25,1.87,29.72,21.16
2026-09-08T03:51:00.000Z,2326-FIXTURE-NORMAL,good,151.7,55,2.37,1.88,29.18,21.57
2026-09-08T03:52:00.000Z,2326-FIXTURE-NORMAL,good,151.9,56.2,2.48,1.88,28.68,22
2026-09-08T03:53:00.000Z,2326-FIXTURE-NORMAL,good,152,57.3,2.58,1.87,28.25,22.43
2026-09-08T03:54:00.000Z,2326-FIXTURE-NORMAL,good,151.8,58.1,2.65,1.85,27.92,22.84
2026-09-08T03:55:00.000Z,2326-FIXTURE-NORMAL,good,151.5,58.7,2.69,1.83,27.7,23.21
2026-09-08T03:56:00.000Z,2326-FIXTURE-NORMAL,good,151,59,2.7,1.8,27.6,23.52
2026-09-08T03:57:00.000Z,2326-FIXTURE-NORMAL,good,150.3,58.9,2.67,1.77,27.64,23.77
2026-09-08T03:58:00.000Z,2326-FIXTURE-NORMAL,good,149.7,58.5,2.62,1.73,27.8,23.93
2026-09-08T03:59:00.000Z,2326-FIXTURE-NORMAL,good,149,57.7,2.53,1.7,28.07,24
