timestamp,device_id,quality,rpm,temperature,vibration,pressure,flow_rate,power_output
2026-09-08T01:37:00.000Z,2326-FIXTURE-SURGE,good,166.6,44.2,7.39,1.4,26.21,42.25
2026-09-08T01:38:00.000Z,2326-FIXTURE-SURGE,good,172,41.1,7.81,1.72,24.48,41.45
2026-09-08T01:39:00.000Z,2326-FIXTURE-SURGE,good,171.8,32.4,7.05,1.82,18.69,36.06
2026-09-08T01:40:00.000Z,2326-FIXTURE-SURGE,good,169.3,25.9,5.91,1.91,13.33,29.82
2026-09-08T01:41:00.000Z,2326-FIXTURE-SURGE,good,168.9,30,5.41,2.24,13.61,27.15
2026-09-08T01:42:00.000Z,2326-FIXTURE-SURGE,good,169.2,41.8,5.28,2.72,17.95,26.86
2026-09-08T01:43:00.000Z,2326-FIXTURE-SURGE,good,165.7,51,4.48,3,20.39,24.17
2026-09-08T01:44:00.000Z,2326-FIXTURE-SURGE,good,157.5,54.4,2.78,2.99,19.26,17.92
2026-09-08T01:45:00.000Z,2326-FIXTURE-SURGE,good,149.4,59.5,1.23,2.95,19.57,12.54
2026-09-08T01:46:00.000Z,2326-FIXTURE-SURGE,good,145.7,72.7,0.7,3.1,25.44,11.76
2026-09-08T01:47:00.000Z,2326-FIXTURE-SURGE,good,144.6,88.4,0.73,3.3,33.86,13.35
2026-09-08T01:48:00.000Z,2326-FIXTURE-SURGE,good,141.7,96.2,0.29,3.23,38.77,12.54
2026-09-08T01:49:00.000Z,2326-FIXTURE-SURGE,good,137.2,94.8,0.04,2.87,39.62,9.12
2026-09-08T01:50:00.000Z,2326-FIXTURE-SURGE,good,135.7,93.3,0.04,2.54,41.8,7.82
2026-09-08T01:51:00.000Z,2326-FIXTURE-SURGE,good,140.2,97,0.04,2.44,48.4,11.39
2026-09-08T01:52:00.000Z,2326-FIXTURE-SURGE,good,147,99.4,1.14,2.37,55.34,16.52
2026-09-08T01:53:00.000Z,2326-FIXTURE-SURGE,good,151.4,92,1.82,2.06,57.03,18.63
2026-09-08T01:54:00.000Z,2326-FIXTURE-SURGE,good,153.5,76.8,2.02,1.57,54.35,18.41
2026-09-08T01:55:00.000Z,2326-FIXTURE-SURGE,good,157.8,64.7,2.77,1.25,53.13,20.65
2026-09-08T01:56:00.000Z,2326-FIXTURE-SURGE,good,165.5,60,4.41,1.22,55.55,27.01
2026-09-08T01:57:00.000Z,2326-FIXTURE-SURGE,good,171.9,55.6,5.97,1.25,56.91,33.36
2026-09-08T01:58:00.000Z,2326-FIXTURE-SURGE,good,172.9,44.7,6.49,1.08,52.56,35.57
2026-09-08T01:59:00.000Z,2326-FIXTURE-SURGE,good,170,31.7,6.34,0.85,44.89,35.36
2026-09-08T02:00:00.000Z,2326-FIXTURE-SURGE,good,168.1,26.9,6.56,0.86,40.01,37.49
2026-09-08T02:01:00.000Z,2326-FIXTURE-SURGE,good,168.1,32.3,7.33,1.18,39.1,42.63
2026-09-08T02:02:00.000Z,2326-FIXTURE-SURGE,good,165.9,38.9,7.61,1.5,36.99,46.18
2026-09-08T02:03:00.000Z,2326-FIXTURE-SURGE,good,158.7,40.2,6.7,1.6,30.08,44.86
2026-09-08T02:04:00.000Z,2326-FIXTURE-SURGE,good,149.9,41.2,5.27,1.65,22,41.45
2026-09-08T02:05:00.000Z,2326-FIXTURE-SURGE,good,144.8,50.7,4.42,1.94,18.61,40.67
2026-09-08T02:06:00.000Z,2326-FIXTURE-SURGE,good,143.7,67.4,4.16,2.43,19.76,42.26
2026-09-08T02:07:00.000Z,2326-FIXTURE-SURGE,good,142.2,80.5,3.48,2.79,19.77,41.45
2026-09-08T02:08:00.000Z,2326-FIXTURE-SURGE,good,138.3,84.7,1.92,2.85,15.98,36.06
2026-09-08T02:09:00.000Z,2326-FIXTURE-SURGE,good,135.9,86.4,0.37,2.84,12.78,29.82
2026-09-08T02:10:00.000Z,2326-FIXTURE-SURGE,good,139.1,93.3,0.04,3.02,15.25,27.15
2026-09-08T02:11:00.000Z,2326-FIXTURE-SURGE,good,146.3,102.3,0.15,3.29,21.68,26.87
2026-09-08T02:12:00.000Z,2326-FIXTURE-SURGE,good,152.1,103.3,0.14,3.33,26,24.17
2026-09-08T02:13:00.000Z,2326-FIXTURE-SURGE,good,154.7,93.8,0.04,3.05,26.47,17.92
2026-09-08T02:14:00.000Z,2326-FIXTURE-SURGE,good,157.8,82.6,0.04,2.75,27.98,12.54
2026-09-08T02:15:00.000Z,2326-FIXTURE-SURGE,good,164.3,77.4,0.32,2.65,34.6,11.76
2026-09-08T02:16:00.000Z,2326-FIXTURE-SURGE,good,171.4,74.4,1.87,2.62,43.27,13.35
2026-09-08T02:17:00.000Z,2326-FIXTURE-SURGE,good,173.8,64.6,2.86,2.36,47.93,12.53
2026-09-08T02:18:00.000Z,2326-FIXTURE-SURGE,good,171,48.4,3.17,1.88,48.03,9.12
2026-09-08T02:19:00.000Z,2326-FIXTURE-SURGE,good,167.8,36.3,3.78,1.49,49.01,7.82
2026-09-08T02:20:00.000Z,2326-FIXTURE-SURGE,good,166.9,34.4,5.23,1.39,54.02,11.39
2026-09-08T02:21:00.000Z,2326-FIXTURE-SURGE,good,165.6,36.8,6.73,1.38,59.07,16.52
2026-09-08T02:22:00.000Z,2326-FIXTURE-SURGE,good,159.7,34.9,7.2,1.2,58.67,18.63
2026-09-08T02:23:00.000Z,2326-FIXTURE-SURGE,good,150.7,30.4,6.79,0.9,53.8,18.41
2026-09-08T02:24:00.000Z,2326-FIXTURE-SURGE,good,144.2,33,6.58,0.8,50.43,20.65
2026-09-08T02:25:00.000Z,2326-FIXTURE-SURGE,good,142.5,45.9,6.98,1.02,50.85,27.01
2026-09-08T02:26:00.000Z,2326-FIXTURE-SURGE,good,142.1,60.4,7.11,1.32,50.45,33.36
2026-09-08T02:27:00.000Z,2326-FIXTURE-SURGE,good,139.5,67.9,6.11,1.41,44.7,35.57
2026-09-08T02:28:00.000Z,2326-FIXTURE-SURGE,good,136.6,71.2,4.46,1.42,36.05,35.35
2026-09-08T02:29:00.000Z,2326-FIXTURE-SURGE,good,138.3,79.2,3.34,1.64,30.67,37.49
2026-09-08T02:30:00.000Z,2326-FIXTURE-SURGE,good,145.2,92.8,2.99,2.11,29.76,42.63
2026-09-08T02:31:00.000Z,2326-FIXTURE-SURGE,good,152.3,102.2,2.48,2.53,28.15,46.18
2026-09-08T02:32:00.000Z,2326-FIXTURE-SURGE,good,155.9,100.7,1.16,2.66,22.22,44.86
2026-09-08T02:33:00.000Z,2326-FIXTURE-SURGE,good,158.2,93.5,0.04,2.68,15.54,41.45
2026-09-08T02:34:00.000Z,2326-FIXTURE-SURGE,good,163.3,90.2,0.04,2.87,13.91,40.67
2026-09-08T02:35:00.000Z,2326-FIXTURE-SURGE,good,170.4,90.5,0.04,3.2,17.06,42.26
2026-09-08T02:36:00.000Z,2326-FIXTURE-SURGE,good,174.2,85.3,0.25,3.36,19.22,41.45
2026-09-08T02:37:00.000Z,2326-FIXTURE-SURGE,good,172.2,70.6,0.04,3.18,17.62,36.05
2026-09-08T02:38:00.000Z,2326-FIXTURE-SURGE,good,168,54.7,0.04,2.91,16.51,29.82
2026-09-08T02:39:00.000Z,2326-FIXTURE-SURGE,good,165.8,46.9,1.01,2.82,20.87,27.15
2026-09-08T02:40:00.000Z,2326-FIXTURE-SURGE,good,164.8,45.3,2.73,2.84,28.89,26.87
2026-09-08T02:41:00.000Z,2326-FIXTURE-SURGE,good,160.4,40.7,3.96,2.65,34.41,24.17
2026-09-08T02:42:00.000Z,2326-FIXTURE-SURGE,good,151.9,31.2,4.34,2.19,35.62,17.92
2026-09-08T02:43:00.000Z,2326-FIXTURE-SURGE,good,144.1,25.6,4.74,1.76,37.39,12.54
2026-09-08T02:44:00.000Z,2326-FIXTURE-SURGE,good,141.3,31,5.91,1.59,43.76,11.77
2026-09-08T02:45:00.000Z,2326-FIXTURE-SURGE,good,141.6,42.7,7.25,1.56,51.68,13.35
2026-09-08T02:46:00.000Z,2326-FIXTURE-SURGE,good,140.4,50.5,7.64,1.37,55.13,12.53
2026-09-08T02:47:00.000Z,2326-FIXTURE-SURGE,good,137.6,53.2,6.99,1.02,53.64,9.12
2026-09-08T02:48:00.000Z,2326-FIXTURE-SURGE,good,138,59.4,6.35,0.81,52.74,7.82
2026-09-08T02:49:00.000Z,2326-FIXTURE-SURGE,good,144,73.8,6.37,0.93,55.66,11.39
2026-09-08T02:50:00.000Z,2326-FIXTURE-SURGE,good,152,89.1,6.35,1.19,58.52,16.52
2026-09-08T02:51:00.000Z,2326-FIXTURE-SURGE,good,156.9,95.4,5.33,1.27,55.96,18.63
2026-09-08T02:52:00.000Z,2326-FIXTURE-SURGE,good,159.1,93.7,3.57,1.22,49.09,18.41
2026-09-08T02:53:00.000Z,2326-FIXTURE-SURGE,good,162.7,93.5,2.25,1.37,43.98,20.65
2026-09-08T02:54:00.000Z,2326-FIXTURE-SURGE,good,169.2,98.2,1.85,1.8,43,27.01
2026-09-08T02:55:00.000Z,2326-FIXTURE-SURGE,good,174.2,99.8,1.57,2.25,41.61,33.36
2026-09-08T02:56:00.000Z,2326-FIXTURE-SURGE,good,173.4,91,0.57,2.44,35.35,35.57
2026-09-08T02:57:00.000Z,2326-FIXTURE-SURGE,good,168.6,75.9,0.04,2.48,26.7,35.35
2026-09-08T02:58:00.000Z,2326-FIXTURE-SURGE,good,165,65.1,0.04,2.67,21.83,37.49
2026-09-08T02:59:00.000Z,2326-FIXTURE-SURGE,good,163.7,61.2,0.04,3.05,21.9,42.64
2026-09-08T03:00:00.000Z,2326-FIXTURE-SURGE,good,160.6,55.8,0.61,3.31,21.69,46.18
2026-09-08T03:01:00.000Z,2326-FIXTURE-SURGE,good,153.1,43.6,0.78,3.23,17.51,44.85
2026-09-08T03:02:00.000Z,2326-FIXTURE-SURGE,good,144.6,30.9,0.86,3.01,12.84,41.45
2026-09-08T03:03:00.000Z,2326-FIXTURE-SURGE,good,140.4,27.6,1.87,2.94,13.36,40.67
2026-09-08T03:04:00.000Z,2326-FIXTURE-SURGE,good,140.6,33.5,3.64,3,18.7,42.26
2026-09-08T03:05:00.000Z,2326-FIXTURE-SURGE,good,140.8,38.9,5.03,2.9,22.95,41.45
2026-09-08T03:06:00.000Z,2326-FIXTURE-SURGE,good,138.8,39,5.43,2.5,23.23,36.05
2026-09-08T03:07:00.000Z,2326-FIXTURE-SURGE,good,138.2,40.6,5.58,2.04,23.72,29.82
2026-09-08T03:08:00.000Z,2326-FIXTURE-SURGE,good,142.9,51.6,6.39,1.83,29.28,27.16
2026-09-08T03:09:00.000Z,2326-FIXTURE-SURGE,good,151.2,68.4,7.5,1.78,38.05,26.87
2026-09-08T03:10:00.000Z,2326-FIXTURE-SURGE,good,157.6,80.2,7.77,1.59,43.82,24.17
2026-09-08T03:11:00.000Z,2326-FIXTURE-SURGE,good,160.2,83.5,6.91,1.2,44.77,17.92
2026-09-08T03:12:00.000Z,2326-FIXTURE-SURGE,good,162.7,86.1,5.88,0.9,45.79,12.54
2026-09-08T03:13:00.000Z,2326-FIXTURE-SURGE,good,168.1,94.3,5.53,0.91,50.97,11.77
2026-09-08T03:14:00.000Z,2326-FIXTURE-SURGE,good,173.6,103.2,5.38,1.11,57.31,13.35
2026-09-08T03:15:00.000Z,2326-FIXTURE-SURGE,good,174.3,102.8,4.42,1.17,58.86,12.53
2026-09-08T03:16:00.000Z,2326-FIXTURE-SURGE,good,169.7,92.6,2.65,1.08,55.27,9.11
2026-09-08T03:17:00.000Z,2326-FIXTURE-SURGE,good,164.7,82.5,1.22,1.14,52.19,7.82
2026-09-08T03:18:00.000Z,2326-FIXTURE-SURGE,good,162.5,78.6,0.83,1.5,52.96,11.39
2026-09-08T03:19:00.000Z,2326-FIXTURE-SURGE,good,160.3,75,0.81,1.96,53.82,16.53
2026-09-08T03:20:00.000Z,2326-FIXTURE-SURGE,good,154.1,63.8,0.2,2.2,49.51,18.63
2026-09-08T03:21:00.000Z,2326-FIXTURE-SURGE,good,145.5,47.3,0.04,2.26,41.23,18.4
2026-09-08T03:22:00.000Z,2326-FIXTURE-SURGE,good,139.8,36.5,0.04,2.43,35.14,20.65
2026-09-08T03:23:00.000Z,2326-FIXTURE-SURGE,good,139.4,35.6,0.04,2.83,33.65,27.02
2026-09-08T03:24:00.000Z,2326-FIXTURE-SURGE,good,140.8,37.3,1.19,3.18,32.27,33.36
2026-09-08T03:25:00.000Z,2326-FIXTURE-SURGE,good,139.9,34,1.71,3.22,26.5,35.57
2026-09-08T03:26:00.000Z,2326-FIXTURE-SURGE,good,138.8,29.5,1.91,3.05,18.84,35.35
2026-09-08T03:27:00.000Z,2326-FIXTURE-SURGE,good,142.1,33.5,2.82,3,15.37,37.49
2026-09-08T03:28:00.000Z,2326-FIXTURE-SURGE,good,150.1,47.1,4.55,3.12,17.2,42.64
2026-09-08T03:29:00.000Z,2326-FIXTURE-SURGE,good,157.8,60.6,5.99,3.11,18.99,46.18
2026-09-08T03:30:00.000Z,2326-FIXTURE-SURGE,good,161.4,66.8,6.37,2.78,16.96,44.85
2026-09-08T03:31:00.000Z,2326-FIXTURE-SURGE,good,163.1,70.4,6.25,2.33,14.48,41.45
2026-09-08T03:32:00.000Z,2326-FIXTURE-SURGE,good,167.1,79.9,6.64,2.08,17.09,40.67
2026-09-08T03:33:00.000Z,2326-FIXTURE-SURGE,good,172.7,94,7.46,2.01,24.32,42.26
2026-09-08T03:34:00.000Z,2326-FIXTURE-SURGE,good,174.7,102.2,7.6,1.85,30.16,41.45
2026-09-08T03:35:00.000Z,2326-FIXTURE-SURGE,good,170.9,99.5,6.56,1.44,31.64,36.05
2026-09-08T03:36:00.000Z,2326-FIXTURE-SURGE,good,164.9,92.9,5.2,1.05,32.87,29.82
2026-09-08T03:37:00.000Z,2326-FIXTURE-SURGE,good,161.4,91.1,4.52,0.97,38.69,27.16
2026-09-08T03:38:00.000Z,2326-FIXTURE-SURGE,good,159.5,91.5,4.28,1.1,47.21,26.87
2026-09-08T03:39:00.000Z,2326-FIXTURE-SURGE,good,154.8,84.9,3.44,1.14,52.23,24.17
2026-09-08T03:40:00.000Z,2326-FIXTURE-SURGE,good,146.6,69.4,1.78,1,51.98,17.91
2026-09-08T03:41:00.000Z,2326-FIXTURE-SURGE,good,139.7,54.4,0.34,0.96,51.41,12.54
2026-09-08T03:42:00.000Z,2326-FIXTURE-SURGE,good,138.3,47.9,0.04,1.24,54.7,11.77
2026-09-08T03:43:00.000Z,2326-FIXTURE-SURGE,good,140.2,46.2,0.25,1.68,58.94,13.35
2026-09-08T03:44:00.000Z,2326-FIXTURE-SURGE,good,140.8,40.2,0.08,1.95,58.31,12.53
2026-09-08T03:45:00.000Z,2326-FIXTURE-SURGE,good,139.9,30,0.04,2.02,52.57,9.11
2026-09-08T03:46:00.000Z,2326-FIXTURE-SURGE,good,141.8,25.5,0.04,2.17,47.48,7.82
2026-09-08T03:47:00.000Z,2326-FIXTURE-SURGE,good,148.9,32.2,0.45,2.57,46.51,11.4
2026-09-08T03:48:00.000Z,2326-FIXTURE-SURGE,good,157.5,43.4,1.95,2.99,45.96,16.53
2026-09-08T03:49:00.000Z,2326-FIXTURE-SURGE,good,162.4,49.7,2.77,3.13,40.66,18.62
2026-09-08T03:50:00.000Z,2326-FIXTURE-SURGE,good,164,52.1,3.05,3.03,31.88,18.4
2026-09-08T03:51:00.000Z,2326-FIXTURE-SURGE,good,166.5,59.6,3.8,3,25.79,20.65
2026-09-08T03:52:00.000Z,2326-FIXTURE-SURGE,good,171.5,75.1,5.37,3.16,24.81,27.02
2026-09-08T03:53:00.000Z,2326-FIXTURE-SURGE,good,174.6,89.6,6.78,3.25,24.41,33.36
2026-09-08T03:54:00.000Z,2326-FIXTURE-SURGE,good,172,94.4,7.09,3.02,20.04,35.56
2026-09-08T03:55:00.000Z,2326-FIXTURE-SURGE,good,165.6,92.8,6.68,2.6,14.13,35.35
2026-09-08T03:56:00.000Z,2326-FIXTURE-SURGE,good,160.6,94,6.64,2.32,12.68,37.49
2026-09-08T03:57:00.000Z,2326-FIXTURE-SURGE,good,158.4,99.4,7.12,2.25,16.66,42.64
2026-09-08T03:58:00.000Z,2326-FIXTURE-SURGE,good,155,100,7.13,2.12,20.62,46.18
2026-09-08T03:59:00.000Z,2326-FIXTURE-SURGE,good,147.8,89.9,5.99,1.73,20.69,44.85
