timestamp,device_id,unit_id,function_code,address,raw_value,data_type,byte_order,scale,offset,unit,quality
2026-09-08T15:56:52.455Z,2326-01,1,3,40001,151.9,float32,ABCD,1,0,r/min,good
2026-09-08T15:56:52.455Z,2326-01,1,3,40003,58.3,float32,ABCD,1,0,°C,good
2026-09-08T15:56:52.455Z,2326-01,1,3,40005,2,float32,ABCD,1,0,mm/s,good
2026-09-08T15:56:52.455Z,2326-01,1,3,40007,1.81,float32,ABCD,1,0,MPa,good
2026-09-08T15:56:52.455Z,2326-01,1,3,40009,30.26,float32,ABCD,1,0,m³/s,good
2026-09-08T15:56:52.455Z,2326-01,1,3,40011,20.86,float32,ABCD,1,0,MW,good
2026-09-08T15:57:52.455Z,2326-01,1,3,40001,152.1,float32,ABCD,1,0,r/min,good
2026-09-08T15:57:52.455Z,2326-01,1,3,40003,58.3,float32,ABCD,1,0,°C,good
2026-09-08T15:57:52.455Z,2326-01,1,3,40005,1.98,float32,ABCD,1,0,mm/s,good
2026-09-08T15:57:52.455Z,2326-01,1,3,40007,1.8,float32,ABCD,1,0,MPa,good
2026-09-08T15:57:52.455Z,2326-01,1,3,40009,30.02,float32,ABCD,1,0,m³/s,good
2026-09-08T15:57:52.455Z,2326-01,1,3,40011,20.69,float32,ABCD,1,0,MW,good
2026-09-08T15:58:52.455Z,2326-01,1,3,40001,152.2,float32,ABCD,1,0,r/min,good
2026-09-08T15:58:52.455Z,2326-01,1,3,40003,58.2,float32,ABCD,1,0,°C,good
2026-09-08T15:58:52.455Z,2326-01,1,3,40005,1.95,float32,ABCD,1,0,mm/s,good
2026-09-08T15:58:52.455Z,2326-01,1,3,40007,1.78,float32,ABCD,1,0,MPa,good
2026-09-08T15:58:52.455Z,2326-01,1,3,40009,29.77,float32,ABCD,1,0,m³/s,good
2026-09-08T15:58:52.455Z,2326-01,1,3,40011,20.52,float32,ABCD,1,0,MW,good
2026-09-08T15:59:52.455Z,2326-01,1,3,40001,152.3,float32,ABCD,1,0,r/min,good
2026-09-08T15:59:52.455Z,2326-01,1,3,40003,58.1,float32,ABCD,1,0,°C,good
2026-09-08T15:59:52.455Z,2326-01,1,3,40005,1.92,float32,ABCD,1,0,mm/s,good
2026-09-08T15:59:52.455Z,2326-01,1,3,40007,1.77,float32,ABCD,1,0,MPa,good
2026-09-08T15:59:52.455Z,2326-01,1,3,40009,29.52,float32,ABCD,1,0,m³/s,good
2026-09-08T15:59:52.455Z,2326-01,1,3,40011,20.36,float32,ABCD,1,0,MW,good
2026-09-08T16:00:52.455Z,2326-01,1,3,40001,152.4,float32,ABCD,1,0,r/min,good
2026-09-08T16:00:52.455Z,2326-01,1,3,40003,58,float32,ABCD,1,0,°C,good
2026-09-08T16:00:52.455Z,2326-01,1,3,40005,1.9,float32,ABCD,1,0,mm/s,good
2026-09-08T16:00:52.455Z,2326-01,1,3,40007,1.76,float32,ABCD,1,0,MPa,good
2026-09-08T16:00:52.455Z,2326-01,1,3,40009,29.26,float32,ABCD,1,0,m³/s,good
2026-09-08T16:00:52.455Z,2326-01,1,3,40011,20.22,float32,ABCD,1,0,MW,good
2026-09-08T16:01:52.455Z,2326-01,1,3,40001,152.5,float32,ABCD,1,0,r/min,good
2026-09-08T16:01:52.455Z,2326-01,1,3,40003,57.9,float32,ABCD,1,0,°C,good
2026-09-08T16:01:52.455Z,2326-01,1,3,40005,1.87,float32,ABCD,1,0,mm/s,good
2026-09-08T16:01:52.455Z,2326-01,1,3,40007,1.75,float32,ABCD,1,0,MPa,good
2026-09-08T16:01:52.455Z,2326-01,1,3,40009,29,float32,ABCD,1,0,m³/s,good
2026-09-08T16:01:52.455Z,2326-01,1,3,40011,20.09,float32,ABCD,1,0,MW,good
2026-09-08T16:02:52.455Z,2326-01,1,3,40001,152.5,float32,ABCD,1,0,r/min,good
2026-09-08T16:02:52.455Z,2326-01,1,3,40003,57.8,float32,ABCD,1,0,°C,good
2026-09-08T16:02:52.455Z,2326-01,1,3,40005,1.84,float32,ABCD,1,0,mm/s,good
2026-09-08T16:02:52.455Z,2326-01,1,3,40007,1.73,float32,ABCD,1,0,MPa,good
2026-09-08T16:02:52.455Z,2326-01,1,3,40009,28.74,float32,ABCD,1,0,m³/s,good
2026-09-08T16:02:52.455Z,2326-01,1,3,40011,19.99,float32,ABCD,1,0,MW,good
