timestamp,device_id,quality,rpm,temperature,vibration,pressure,flow_rate,power_output
2026-09-08T00:16:00.000Z,2328-FIXTURE-NORMAL,good,1438.3,43,1.83,0.449,81.7,36.38
2026-09-08T00:17:00.000Z,2328-FIXTURE-NORMAL,good,1441.4,43.3,1.8,0.444,80.64,35.7
2026-09-08T00:18:00.000Z,2328-FIXTURE-NORMAL,good,1445.5,44,1.81,0.441,79.8,35.09
2026-09-08T00:19:00.000Z,2328-FIXTURE-NORMAL,good,1450,45,1.85,0.44,79.25,34.6
2026-09-08T00:20:00.000Z,2328-FIXTURE-NORMAL,good,1454.5,46.2,1.92,0.442,79.01,34.25
2026-09-08T00:21:00.000Z,2328-FIXTURE-NORMAL,good,1458.6,47.5,2.02,0.446,79.09,34.05
2026-09-08T00:22:00.000Z,2328-FIXTURE-NORMAL,good,1461.7,48.8,2.13,0.453,79.49,34.01
2026-09-08T00:23:00.000Z,2328-FIXTURE-NORMAL,good,1463.6,50,2.25,0.461,80.19,34.13
2026-09-08T00:24:00.000Z,2328-FIXTURE-NORMAL,good,1464,51,2.37,0.47,81.14,34.41
2026-09-08T00:25:00.000Z,2328-FIXTURE-NORMAL,good,1462.8,51.7,2.48,0.48,82.31,34.83
2026-09-08T00:26:00.000Z,2328-FIXTURE-NORMAL,good,1460.3,52,2.58,0.49,83.62,35.38
2026-09-08T00:27:00.000Z,2328-FIXTURE-NORMAL,good,1456.7,51.9,2.65,0.499,85,36.03
2026-09-08T00:28:00.000Z,2328-FIXTURE-NORMAL,good,1452.3,51.4,2.69,0.507,86.38,36.75
2026-09-08T00:29:00.000Z,2328-FIXTURE-NORMAL,good,1447.7,50.6,2.7,0.514,87.69,37.5
2026-09-08T00:30:00.000Z,2328-FIXTURE-NORMAL,good,1443.3,49.5,2.67,0.518,88.86,38.25
2026-09-08T00:31:00.000Z,2328-FIXTURE-NORMAL,good,1439.7,48.2,2.62,0.52,89.81,38.97
2026-09-08T00:32:00.000Z,2328-FIXTURE-NORMAL,good,1437.2,46.8,2.53,0.519,90.51,39.62
2026-09-08T00:33:00.000Z,2328-FIXTURE-NORMAL,good,1436,45.5,2.43,0.516,90.91,40.17
2026-09-08T00:34:00.000Z,2328-FIXTURE-NORMAL,good,1436.4,44.4,2.31,0.511,90.99,40.59
2026-09-08T00:35:00.000Z,2328-FIXTURE-NORMAL,good,1438.3,43.6,2.19,0.504,90.75,40.87
2026-09-08T00:36:00.000Z,2328-FIXTURE-NORMAL,good,1441.4,43.1,2.07,0.495,90.2,40.99
2026-09-08T00:37:00.000Z,2328-FIXTURE-NORMAL,good,1445.5,43,1.97,0.485,89.36,40.95
2026-09-08T00:38:00.000Z,2328-FIXTURE-NORMAL,good,1450,43.3,1.88,0.475,88.3,40.75
2026-09-08T00:39:00.000Z,2328-FIXTURE-NORMAL,good,1454.5,44,1.83,0.465,87.05,40.4
2026-09-08T00:40:00.000Z,2328-FIXTURE-NORMAL,good,1458.6,45,1.8,0.456,85.7,39.91
2026-09-08T00:41:00.000Z,2328-FIXTURE-NORMAL,good,1461.7,46.2,1.81,0.449,84.3,39.3
2026-09-08T00:42:00.000Z,2328-FIXTURE-NORMAL,good,1463.6,47.5,1.85,0.444,82.95,38.62
2026-09-08T00:43:00.000Z,2328-FIXTURE-NORMAL,good,1464,48.8,1.92,0.441,81.7,37.88
2026-09-08T00:44:00.000Z,2328-FIXTURE-NORMAL,good,1462.8,50,2.02,0.44,80.64,37.12
2026-09-08T00:45:00.000Z,2328-FIXTURE-NORMAL,good,1460.3,51,2.13,0.442,79.8,36.38
2026-09-08T00:46:00.000Z,2328-FIXTURE-NORMAL,good,1456.7,51.7,2.25,0.446,79.25,35.7
2026-09-08T00:47:00.000Z,2328-FIXTURE-NORMAL,good,1452.3,52,2.37,0.453,79.01,35.09
2026-09-08T00:48:00.000Z,2328-FIXTURE-NORMAL,good,1447.7,51.9,2.48,0.461,79.09,34.6
2026-09-08T00:49:00.000Z,2328-FIXTURE-NORMAL,good,1443.3,51.4,2.58,0.47,79.49,34.25
2026-09-08T00:50:00.000Z,2328-FIXTURE-NORMAL,good,1439.7,50.6,2.65,0.48,80.19,34.05
2026-09-08T00:51:00.000Z,2328-FIXTURE-NORMAL,good,1437.2,49.5,2.69,0.49,81.14,34.01
2026-09-08T00:52:00.000Z,2328-FIXTURE-NORMAL,good,1436,48.2,2.7,0.499,82.31,34.13
2026-09-08T00:53:00.000Z,2328-FIXTURE-NORMAL,good,1436.4,46.8,2.67,0.507,83.62,34.41
2026-09-08T00:54:00.000Z,2328-FIXTURE-NORMAL,good,1438.3,45.5,2.62,0.514,85,34.83
2026-09-08T00:55:00.000Z,2328-FIXTURE-NORMAL,good,1441.4,44.4,2.53,0.518,86.38,35.38
2026-09-08T00:56:00.000Z,2328-FIXTURE-NORMAL,good,1445.5,43.6,2.43,0.52,87.69,36.03
2026-09-08T00:57:00.000Z,2328-FIXTURE-NORMAL,good,1450,43.1,2.31,0.519,88.86,36.75
2026-09-08T00:58:00.000Z,2328-FIXTURE-NORMAL,good,1454.5,43,2.19,0.516,89.81,37.5
2026-09-08T00:59:00.000Z,2328-FIXTURE-NORMAL,good,1458.6,43.3,2.07,0.511,90.51,38.25
2026-09-08T01:00:00.000Z,2328-FIXTURE-NORMAL,good,1461.7,44,1.97,0.504,90.91,38.97
2026-09-08T01:01:00.000Z,2328-FIXTURE-NORMAL,good,1463.6,45,1.88,0.495,90.99,39.62
2026-09-08T01:02:00.000Z,2328-FIXTURE-NORMAL,good,1464,46.2,1.83,0.485,90.75,40.17
2026-09-08T01:03:00.000Z,2328-FIXTURE-NORMAL,good,1462.8,47.5,1.8,0.475,90.2,40.59
2026-09-08T01:04:00.000Z,2328-FIXTURE-NORMAL,good,1460.3,48.8,1.81,0.465,89.36,40.87
2026-09-08T01:05:00.000Z,2328-FIXTURE-NORMAL,good,1456.7,50,1.85,0.456,88.3,40.99
2026-09-08T01:06:00.000Z,2328-FIXTURE-NORMAL,good,1452.3,51,1.92,0.449,87.05,40.95
2026-09-08T01:07:00.000Z,2328-FIXTURE-NORMAL,good,1447.7,51.7,2.02,0.444,85.7,40.75
2026-09-08T01:08:00.000Z,2328-FIXTURE-NORMAL,good,1443.3,52,2.13,0.441,84.3,40.4
2026-09-08T01:09:00.000Z,2328-FIXTURE-NORMAL,good,1439.7,51.9,2.25,0.44,82.95,39.91
2026-09-08T01:10:00.000Z,2328-FIXTURE-NORMAL,good,1437.2,51.4,2.37,0.442,81.7,39.3
2026-09-08T01:11:00.000Z,2328-FIXTURE-NORMAL,good,1436,50.6,2.48,0.446,80.64,38.62
2026-09-08T01:12:00.000Z,2328-FIXTURE-NORMAL,good,1436.4,49.5,2.58,0.453,79.8,37.88
2026-09-08T01:13:00.000Z,2328-FIXTURE-NORMAL,good,1438.3,48.2,2.65,0.461,79.25,37.12
2026-09-08T01:14:00.000Z,2328-FIXTURE-NORMAL,good,1441.4,46.8,2.69,0.47,79.01,36.38
2026-09-08T01:15:00.000Z,2328-FIXTURE-NORMAL,good,1445.5,45.5,2.7,0.48,79.09,35.7
2026-09-08T01:16:00.000Z,2328-FIXTURE-NORMAL,good,1450,44.4,2.67,0.49,79.49,35.09
2026-09-08T01:17:00.000Z,2328-FIXTURE-NORMAL,good,1454.5,43.6,2.62,0.499,80.19,34.6
2026-09-08T01:18:00.000Z,2328-FIXTURE-NORMAL,good,1458.6,43.1,2.53,0.507,81.14,34.25
2026-09-08T01:19:00.000Z,2328-FIXTURE-NORMAL,good,1461.7,43,2.43,0.514,82.31,34.05
2026-09-08T01:20:00.000Z,2328-FIXTURE-NORMAL,good,1463.6,43.3,2.31,0.518,83.62,34.01
2026-09-08T01:21:00.000Z,2328-FIXTURE-NORMAL,good,1464,44,2.19,0.52,85,34.13
2026-09-08T01:22:00.000Z,2328-FIXTURE-NORMAL,good,1462.8,45,2.07,0.519,86.38,34.41
2026-09-08T01:23:00.000Z,2328-FIXTURE-NORMAL,good,1460.3,46.2,1.97,0.516,87.69,34.83
2026-09-08T01:24:00.000Z,2328-FIXTURE-NORMAL,good,1456.7,47.5,1.88,0.511,88.86,35.38
2026-09-08T01:25:00.000Z,2328-FIXTURE-NORMAL,good,1452.3,48.8,1.83,0.504,89.81,36.03
2026-09-08T01:26:00.000Z,2328-FIXTURE-NORMAL,good,1447.7,50,1.8,0.495,90.51,36.75
2026-09-08T01:27:00.000Z,2328-FIXTURE-NORMAL,good,1443.3,51,1.81,0.485,90.91,37.5
2026-09-08T01:28:00.000Z,2328-FIXTURE-NORMAL,good,1439.7,51.7,1.85,0.475,90.99,38.25
2026-09-08T01:29:00.000Z,2328-FIXTURE-NORMAL,good,1437.2,52,1.92,0.465,90.75,38.97
2026-09-08T01:30:00.000Z,2328-FIXTURE-NORMAL,good,1436,51.9,2.02,0.456,90.2,39.62
2026-09-08T01:31:00.000Z,2328-FIXTURE-NORMAL,good,1436.4,51.4,2.13,0.449,89.36,40.17
2026-09-08T01:32:00.000Z,2328-FIXTURE-NORMAL,good,1438.3,50.6,2.25,0.444,88.3,40.59
2026-09-08T01:33:00.000Z,2328-FIXTURE-NORMAL,good,1441.4,49.5,2.37,0.441,87.05,40.87
2026-09-08T01:34:00.000Z,2328-FIXTURE-NORMAL,good,1445.5,48.2,2.48,0.44,85.7,40.99
2026-09-08T01:35:00.000Z,2328-FIXTURE-NORMAL,good,1450,46.8,2.58,0.442,84.3,40.95
2026-09-08T01:36:00.000Z,2328-FIXTURE-NORMAL,good,1454.5,45.5,2.65,0.446,82.95,40.75
2026-09-08T01:37:00.000Z,2328-FIXTURE-NORMAL,good,1458.6,44.4,2.69,0.453,81.7,40.4
2026-09-08T01:38:00.000Z,2328-FIXTURE-NORMAL,good,1461.7,43.6,2.7,0.461,80.64,39.91
2026-09-08T01:39:00.000Z,2328-FIXTURE-NORMAL,good,1463.6,43.1,2.67,0.47,79.8,39.3
2026-09-08T01:40:00.000Z,2328-FIXTURE-NORMAL,good,1464,43,2.62,0.48,79.25,38.62
2026-09-08T01:41:00.000Z,2328-FIXTURE-NORMAL,good,1462.8,43.3,2.53,0.49,79.01,37.88
2026-09-08T01:42:00.000Z,2328-FIXTURE-NORMAL,good,1460.3,44,2.43,0.499,79.09,37.12
2026-09-08T01:43:00.000Z,2328-FIXTURE-NORMAL,good,1456.7,45,2.31,0.507,79.49,36.38
2026-09-08T01:44:00.000Z,2328-FIXTURE-NORMAL,good,1452.3,46.2,2.19,0.514,80.19,35.7
2026-09-08T01:45:00.000Z,2328-FIXTURE-NORMAL,good,1447.7,47.5,2.07,0.518,81.14,35.09
2026-09-08T01:46:00.000Z,2328-FIXTURE-NORMAL,good,1443.3,48.8,1.97,0.52,82.31,34.6
2026-09-08T01:47:00.000Z,2328-FIXTURE-NORMAL,good,1439.7,50,1.88,0.519,83.62,34.25
2026-09-08T01:48:00.000Z,2328-FIXTURE-NORMAL,good,1437.2,51,1.83,0.516,85,34.05
2026-09-08T01:49:00.000Z,2328-FIXTURE-NORMAL,good,1436,51.7,1.8,0.511,86.38,34.01
2026-09-08T01:50:00.000Z,2328-FIXTURE-NORMAL,good,1436.4,52,1.81,0.504,87.69,34.13
2026-09-08T01:51:00.000Z,2328-FIXTURE-NORMAL,good,1438.3,51.9,1.85,0.495,88.86,34.41
2026-09-08T01:52:00.000Z,2328-FIXTURE-NORMAL,good,1441.4,51.4,1.92,0.485,89.81,34.83
2026-09-08T01:53:00.000Z,2328-FIXTURE-NORMAL,good,1445.5,50.6,2.02,0.475,90.51,35.38
2026-09-08T01:54:00.000Z,2328-FIXTURE-NORMAL,good,1450,49.5,2.13,0.465,90.91,36.03
2026-09-08T01:55:00.000Z,2328-FIXTURE-NORMAL,good,1454.5,48.2,2.25,0.456,90.99,36.75
2026-09-08T01:56:00.000Z,2328-FIXTURE-NORMAL,good,1458.6,46.8,2.37,0.449,90.75,37.5
2026-09-08T01:57:00.000Z,2328-FIXTURE-NORMAL,good,1461.7,45.5,2.48,0.444,90.2,38.25
2026-09-08T01:58:00.000Z,2328-FIXTURE-NORMAL,good,1463.6,44.4,2.58,0.441,89.36,38.97
2026-09-08T01:59:00.000Z,2328-FIXTURE-NORMAL,good,1464,43.6,2.65,0.44,88.3,39.62
2026-09-08T02:00:00.000Z,2328-FIXTURE-NORMAL,good,1462.8,43.1,2.69,0.442,87.05,40.17
2026-09-08T02:01:00.000Z,2328-FIXTURE-NORMAL,good,1460.3,43,2.7,0.446,85.7,40.59
2026-09-08T02:02:00.000Z,2328-FIXTURE-NORMAL,good,1456.7,43.3,2.67,0.453,84.3,40.87
2026-09-08T02:03:00.000Z,2328-FIXTURE-NORMAL,good,1452.3,44,2.62,0.461,82.95,40.99
2026-09-08T02:04:00.000Z,2328-FIXTURE-NORMAL,good,1447.7,45,2.53,0.47,81.7,40.95
2026-09-08T02:05:00.000Z,2328-FIXTURE-NORMAL,good,1443.3,46.2,2.43,0.48,80.64,40.75
2026-09-08T02:06:00.000Z,2328-FIXTURE-NORMAL,good,1439.7,47.5,2.31,0.49,79.8,40.4
2026-09-08T02:07:00.000Z,2328-FIXTURE-NORMAL,good,1437.2,48.8,2.19,0.499,79.25,39.91
2026-09-08T02:08:00.000Z,2328-FIXTURE-NORMAL,good,1436,50,2.07,0.507,79.01,39.3
2026-09-08T02:09:00.000Z,2328-FIXTURE-NORMAL,good,1436.4,51,1.97,0.514,79.09,38.62
2026-09-08T02:10:00.000Z,2328-FIXTURE-NORMAL,good,1438.3,51.7,1.88,0.518,79.49,37.88
2026-09-08T02:11:00.000Z,2328-FIXTURE-NORMAL,good,1441.4,52,1.83,0.52,80.19,37.12
2026-09-08T02:12:00.000Z,2328-FIXTURE-NORMAL,good,1445.5,51.9,1.8,0.519,81.14,36.38
2026-09-08T02:13:00.000Z,2328-FIXTURE-NORMAL,good,1450,51.4,1.81,0.516,82.31,35.7
2026-09-08T02:14:00.000Z,2328-FIXTURE-NORMAL,good,1454.5,50.6,1.85,0.511,83.62,35.09
2026-09-08T02:15:00.000Z,2328-FIXTURE-NORMAL,good,1458.6,49.5,1.92,0.504,85,34.6
2026-09-08T02:16:00.000Z,2328-FIXTURE-NORMAL,good,1461.7,48.2,2.02,0.495,86.38,34.25
2026-09-08T02:17:00.000Z,2328-FIXTURE-NORMAL,good,1463.6,46.8,2.13,0.485,87.69,34.05
2026-09-08T02:18:00.000Z,2328-FIXTURE-NORMAL,good,1464,45.5,2.25,0.475,88.86,34.01
2026-09-08T02:19:00.000Z,2328-FIXTURE-NORMAL,good,1462.8,44.4,2.37,0.465,89.81,34.13
2026-09-08T02:20:00.000Z,2328-FIXTURE-NORMAL,good,1460.3,43.6,2.48,0.456,90.51,34.41
2026-09-08T02:21:00.000Z,2328-FIXTURE-NORMAL,good,1456.7,43.1,2.58,0.449,90.91,34.83
2026-09-08T02:22:00.000Z,2328-FIXTURE-NORMAL,good,1452.3,43,2.65,0.444,90.99,35.38
2026-09-08T02:23:00.000Z,2328-FIXTURE-NORMAL,good,1447.7,43.3,2.69,0.441,90.75,36.03
2026-09-08T02:24:00.000Z,2328-FIXTURE-NORMAL,good,1443.3,44,2.7,0.44,90.2,36.75
2026-09-08T02:25:00.000Z,2328-FIXTURE-NORMAL,good,1439.7,45,2.67,0.442,89.36,37.5
2026-09-08T02:26:00.000Z,2328-FIXTURE-NORMAL,good,1437.2,46.2,2.62,0.446,88.3,38.25
2026-09-08T02:27:00.000Z,2328-FIXTURE-NORMAL,good,1436,47.5,2.53,0.453,87.05,38.97
2026-09-08T02:28:00.000Z,2328-FIXTURE-NORMAL,good,1436.4,48.8,2.43,0.461,85.7,39.62
2026-09-08T02:29:00.000Z,2328-FIXTURE-NORMAL,good,1438.3,50,2.31,0.47,84.3,40.17
2026-09-08T02:30:00.000Z,2328-FIXTURE-NORMAL,good,1441.4,51,2.19,0.48,82.95,40.59
2026-09-08T02:31:00.000Z,2328-FIXTURE-NORMAL,good,1445.5,51.7,2.07,0.49,81.7,40.87
2026-09-08T02:32:00.000Z,2328-FIXTURE-NORMAL,good,1450,52,1.97,0.499,80.64,40.99
2026-09-08T02:33:00.000Z,2328-FIXTURE-NORMAL,good,1454.5,51.9,1.88,0.507,79.8,40.95
2026-09-08T02:34:00.000Z,2328-FIXTURE-NORMAL,good,1458.6,51.4,1.83,0.514,79.25,40.75
2026-09-08T02:35:00.000Z,2328-FIXTURE-NORMAL,good,1461.7,50.6,1.8,0.518,79.01,40.4
2026-09-08T02:36:00.000Z,2328-FIXTURE-NORMAL,good,1463.6,49.5,1.81,0.52,79.09,39.91
2026-09-08T02:37:00.000Z,2328-FIXTURE-NORMAL,good,1464,48.2,1.85,0.519,79.49,39.3
2026-09-08T02:38:00.000Z,2328-FIXTURE-NORMAL,good,1462.8,46.8,1.92,0.516,80.19,38.62
2026-09-08T02:39:00.000Z,2328-FIXTURE-NORMAL,good,1460.3,45.5,2.02,0.511,81.14,37.88
2026-09-08T02:40:00.000Z,2328-FIXTURE-NORMAL,good,1456.7,44.4,2.13,0.504,82.31,37.12
2026-09-08T02:41:00.000Z,2328-FIXTURE-NORMAL,good,1452.3,43.6,2.25,0.495,83.62,36.38
2026-09-08T02:42:00.000Z,2328-FIXTURE-NORMAL,good,1447.7,43.1,2.37,0.485,85,35.7
2026-09-08T02:43:00.000Z,2328-FIXTURE-NORMAL,good,1443.3,43,2.48,0.475,86.38,35.09
2026-09-08T02:44:00.000Z,2328-FIXTURE-NORMAL,good,1439.7,43.3,2.58,0.465,87.69,34.6
2026-09-08T02:45:00.000Z,2328-FIXTURE-NORMAL,good,1437.2,44,2.65,0.456,88.86,34.25
2026-09-08T02:46:00.000Z,2328-FIXTURE-NORMAL,good,1436,45,2.69,0.449,89.81,34.05
2026-09-08T02:47:00.000Z,2328-FIXTURE-NORMAL,good,1436.4,46.2,2.7,0.444,90.51,34.01
2026-09-08T02:48:00.000Z,2328-FIXTURE-NORMAL,good,1438.3,47.5,2.67,0.441,90.91,34.13
2026-09-08T02:49:00.000Z,2328-FIXTURE-NORMAL,good,1441.4,48.8,2.62,0.44,90.99,34.41
2026-09-08T02:50:00.000Z,2328-FIXTURE-NORMAL,good,1445.5,50,2.53,0.442,90.75,34.83
2026-09-08T02:51:00.000Z,2328-FIXTURE-NORMAL,good,1450,51,2.43,0.446,90.2,35.38
2026-09-08T02:52:00.000Z,2328-FIXTURE-NORMAL,good,1454.5,51.7,2.31,0.453,89.36,36.03
2026-09-08T02:53:00.000Z,2328-FIXTURE-NORMAL,good,1458.6,52,2.19,0.461,88.3,36.75
2026-09-08T02:54:00.000Z,2328-FIXTURE-NORMAL,good,1461.7,51.9,2.07,0.47,87.05,37.5
2026-09-08T02:55:00.000Z,2328-FIXTURE-NORMAL,good,1463.6,51.4,1.97,0.48,85.7,38.25
2026-09-08T02:56:00.000Z,2328-FIXTURE-NORMAL,good,1464,50.6,1.88,0.49,84.3,38.97
2026-09-08T02:57:00.000Z,2328-FIXTURE-NORMAL,good,1462.8,49.5,1.83,0.499,82.95,39.62
2026-09-08T02:58:00.000Z,2328-FIXTURE-NORMAL,good,1460.3,48.2,1.8,0.507,81.7,40.17
2026-09-08T02:59:00.000Z,2328-FIXTURE-NORMAL,good,1456.7,46.8,1.81,0.514,80.64,40.59
2026-09-08T03:00:00.000Z,2328-FIXTURE-NORMAL,good,1452.3,45.5,1.85,0.518,79.8,40.87
2026-09-08T03:01:00.000Z,2328-FIXTURE-NORMAL,good,1447.7,44.4,1.92,0.52,79.25,40.99
2026-09-08T03:02:00.000Z,2328-FIXTURE-NORMAL,good,1443.3,43.6,2.02,0.519,79.01,40.95
2026-09-08T03:03:00.000Z,2328-FIXTURE-NORMAL,good,1439.7,43.1,2.13,0.516,79.09,40.75
2026-09-08T03:04:00.000Z,2328-FIXTURE-NORMAL,good,1437.2,43,2.25,0.511,79.49,40.4
2026-09-08T03:05:00.000Z,2328-FIXTURE-NORMAL,good,1436,43.3,2.37,0.504,80.19,39.91
2026-09-08T03:06:00.000Z,2328-FIXTURE-NORMAL,good,1436.4,44,2.48,0.495,81.14,39.3
2026-09-08T03:07:00.000Z,2328-FIXTURE-NORMAL,good,1438.3,45,2.58,0.485,82.31,38.62
2026-09-08T03:08:00.000Z,2328-FIXTURE-NORMAL,good,1441.4,46.2,2.65,0.475,83.62,37.88
2026-09-08T03:09:00.000Z,2328-FIXTURE-NORMAL,good,1445.5,47.5,2.69,0.465,85,37.12
2026-09-08T03:10:00.000Z,2328-FIXTURE-NORMAL,good,1450,48.8,2.7,0.456,86.38,36.38
2026-09-08T03:11:00.000Z,2328-FIXTURE-NORMAL,good,1454.5,50,2.67,0.449,87.69,35.7
2026-09-08T03:12:00.000Z,2328-FIXTURE-NORMAL,good,1458.6,51,2.62,0.444,88.86,35.09
2026-09-08T03:13:00.000Z,2328-FIXTURE-NORMAL,good,1461.7,51.7,2.53,0.441,89.81,34.6
2026-09-08T03:14:00.000Z,2328-FIXTURE-NORMAL,good,1463.6,52,2.43,0.44,90.51,34.25
2026-09-08T03:15:00.000Z,2328-FIXTURE-NORMAL,good,1464,51.9,2.31,0.442,90.91,34.05
2026-09-08T03:16:00.000Z,2328-FIXTURE-NORMAL,good,1462.8,51.4,2.19,0.446,90.99,34.01
2026-09-08T03:17:00.000Z,2328-FIXTURE-NORMAL,good,1460.3,50.6,2.07,0.453,90.75,34.13
2026-09-08T03:18:00.000Z,2328-FIXTURE-NORMAL,good,1456.7,49.5,1.97,0.461,90.2,34.41
2026-09-08T03:19:00.000Z,2328-FIXTURE-NORMAL,good,1452.3,48.2,1.88,0.47,89.36,34.83
2026-09-08T03:20:00.000Z,2328-FIXTURE-NORMAL,good,1447.7,46.8,1.83,0.48,88.3,35.38
2026-09-08T03:21:00.000Z,2328-FIXTURE-NORMAL,good,1443.3,45.5,1.8,0.49,87.05,36.03
2026-09-08T03:22:00.000Z,2328-FIXTURE-NORMAL,good,1439.7,44.4,1.81,0.499,85.7,36.75
2026-09-08T03:23:00.000Z,2328-FIXTURE-NORMAL,good,1437.2,43.6,1.85,0.507,84.3,37.5
2026-09-08T03:24:00.000Z,2328-FIXTURE-NORMAL,good,1436,43.1,1.92,0.514,82.95,38.25
2026-09-08T03:25:00.000Z,2328-FIXTURE-NORMAL,good,1436.4,43,2.02,0.518,81.7,38.97
2026-09-08T03:26:00.000Z,2328-FIXTURE-NORMAL,good,1438.3,43.3,2.13,0.52,80.64,39.62
2026-09-08T03:27:00.000Z,2328-FIXTURE-NORMAL,good,1441.4,44,2.25,0.519,79.8,40.17
2026-09-08T03:28:00.000Z,2328-FIXTURE-NORMAL,good,1445.5,45,2.37,0.516,79.25,40.59
2026-09-08T03:29:00.000Z,2328-FIXTURE-NORMAL,good,1450,46.2,2.48,0.511,79.01,40.87
2026-09-08T03:30:00.000Z,2328-FIXTURE-NORMAL,good,1454.5,47.5,2.58,0.504,79.09,40.99
2026-09-08T03:31:00.000Z,2328-FIXTURE-NORMAL,good,1458.6,48.8,2.65,0.495,79.49,40.95
2026-09-08T03:32:00.000Z,2328-FIXTURE-NORMAL,good,1461.7,50,2.69,0.485,80.19,40.75
2026-09-08T03:33:00.000Z,2328-FIXTURE-NORMAL,good,1463.6,51,2.7,0.475,81.14,40.4
2026-09-08T03:34:00.000Z,2328-FIXTURE-NORMAL,good,1464,51.7,2.67,0.465,82.31,39.91
2026-09-08T03:35:00.000Z,2328-FIXTURE-NORMAL,good,1462.8,52,2.62,0.456,83.62,39.3
2026-09-08T03:36:00.000Z,2328-FIXTURE-NORMAL,good,1460.3,51.9,2.53,0.449,85,38.62
2026-09-08T03:37:00.000Z,2328-FIXTURE-NORMAL,good,1456.7,51.4,2.43,0.444,86.38,37.88
2026-09-08T03:38:00.000Z,2328-FIXTURE-NORMAL,good,1452.3,50.6,2.31,0.441,87.69,37.12
2026-09-08T03:39:00.000Z,2328-FIXTURE-NORMAL,good,1447.7,49.5,2.19,0.44,88.86,36.38
2026-09-08T03:40:00.000Z,2328-FIXTURE-NORMAL,good,1443.3,48.2,2.07,0.442,89.81,35.7
2026-09-08T03:41:00.000Z,2328-FIXTURE-NORMAL,good,1439.7,46.8,1.97,0.446,90.51,35.09
2026-09-08T03:42:00.000Z,2328-FIXTURE-NORMAL,good,1437.2,45.5,1.88,0.453,90.91,34.6
2026-09-08T03:43:00.000Z,2328-FIXTURE-NORMAL,good,1436,44.4,1.83,0.461,90.99,34.25
2026-09-08T03:44:00.000Z,2328-FIXTURE-NORMAL,good,1436.4,43.6,1.8,0.47,90.75,34.05
2026-09-08T03:45:00.000Z,2328-FIXTURE-NORMAL,good,1438.3,43.1,1.81,0.48,90.2,34.01
2026-09-08T03:46:00.000Z,2328-FIXTURE-NORMAL,good,1441.4,43,1.85,0.49,89.36,34.13
2026-09-08T03:47:00.000Z,2328-FIXTURE-NORMAL,good,1445.5,43.3,1.92,0.499,88.3,34.41
2026-09-08T03:48:00.000Z,2328-FIXTURE-NORMAL,good,1450,44,2.02,0.507,87.05,34.83
2026-09-08T03:49:00.000Z,2328-FIXTURE-NORMAL,good,1454.5,45,2.13,0.514,85.7,35.38
2026-09-08T03:50:00.000Z,2328-FIXTURE-NORMAL,good,1458.6,46.2,2.25,0.518,84.3,36.03
2026-09-08T03:51:00.000Z,2328-FIXTURE-NORMAL,good,1461.7,47.5,2.37,0.52,82.95,36.75
2026-09-08T03:52:00.000Z,2328-FIXTURE-NORMAL,good,1463.6,48.8,2.48,0.519,81.7,37.5
2026-09-08T03:53:00.000Z,2328-FIXTURE-NORMAL,good,1464,50,2.58,0.516,80.64,38.25
2026-09-08T03:54:00.000Z,2328-FIXTURE-NORMAL,good,1462.8,51,2.65,0.511,79.8,38.97
